parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
practice_offset[4992],-0.263,0.057,-0.374,-0.152,0.008,0.002,56.0,228.0,1.1,-23.125810268883974,-31.202308817102054,-14.101171925887657
practice_offset[4993],0.215,0.052,0.116,0.317,0.005,0.001,94.0,270.0,1.07,23.986189696606175,12.29958721332547,37.300257192545885
practice_offset[4994],-0.292,0.055,-0.399,-0.183,0.005,0.001,108.0,333.0,1.06,-25.323146402664285,-32.90092986465542,-16.723184426290906
practice_offset[4995],0.351,0.047,0.26,0.445,0.005,0.002,81.0,197.0,1.06,42.048732591219505,29.69300866657718,56.04901958326667
practice_offset[4996],0.595,0.053,0.489,0.696,0.007,0.002,55.0,183.0,1.09,81.30309449601565,63.06847196215488,100.57137852036884
practice_offset[4997],0.336,0.052,0.236,0.438,0.005,0.001,104.0,343.0,1.06,39.93390248109306,26.617431016687988,54.960490741950885
practice_offset[4998],0.933,0.047,0.839,1.025,0.005,0.002,94.0,175.0,1.06,154.2124121855858,131.40517676018342,178.70954605658505
practice_offset[4999],1.209,0.049,1.116,1.31,0.006,0.002,78.0,177.0,1.07,235.01328440800268,205.2619272654344,270.6173712210199
practice_offset[5000],-0.211,0.052,-0.311,-0.109,0.005,0.001,96.0,446.0,1.07,-19.02259331187237,-26.728612413066756,-10.326958250176455
practice_offset[5001],0.845,0.049,0.751,0.941,0.006,0.002,74.0,190.0,1.07,132.79778145702346,111.91180754822172,156.25426801650798
practice_offset[5002],-0.225,0.052,-0.327,-0.123,0.006,0.001,82.0,265.0,1.08,-20.148378124062294,-27.891625697339293,-11.57363374391791
practice_offset[5003],-0.127,0.052,-0.225,-0.024,0.006,0.001,88.0,331.0,1.07,-11.926632740284305,-20.148378124062294,-2.3714290242090708
practice_offset[5004],0.003,0.052,-0.095,0.108,0.005,0.001,92.0,302.0,1.07,0.3004504503377081,-9.062706553176858,11.404774538646766
practice_offset[5005],0.034,0.056,-0.072,0.146,0.007,0.002,62.0,269.0,1.1,3.4584606728117917,-6.946910418879426,15.719618805079616
practice_offset[5006],-0.397,0.053,-0.502,-0.295,0.006,0.001,77.0,285.0,1.08,-32.76659743673428,-39.46811893537758,-25.54684125340906
practice_offset[5007],0.081,0.052,-0.018,0.183,0.005,0.001,101.0,378.0,1.06,8.437089656676022,-1.7838967641699233,20.081440808083073
practice_offset[5008],1.253,0.048,1.162,1.35,0.005,0.002,94.0,189.0,1.06,250.08297085958654,219.6319526790341,285.74255306969746
practice_offset[5009],1.342,0.048,1.25,1.439,0.005,0.002,96.0,178.0,1.05,282.66892355586845,249.03429574618414,321.64772308241913
practice_offset[5010],0.886,0.047,0.792,0.978,0.005,0.002,89.0,200.0,1.06,142.54085877731632,120.78076288406328,165.91326548072095
practice_offset[5011],1.222,0.049,1.129,1.318,0.005,0.002,95.0,213.0,1.06,239.3968887982554,209.25623909370233,273.59420163603613
practice_offset[5012],0.434,0.049,0.337,0.53,0.006,0.002,68.0,180.0,1.07,54.341886811648706,40.07390637385353,69.89323086185506
practice_offset[5013],0.048,0.053,-0.055,0.152,0.006,0.001,83.0,275.0,1.08,4.91706553244704,-5.351485204651619,16.41602364321124
practice_offset[5014],1.196,0.048,1.101,1.289,0.005,0.002,94.0,225.0,1.06,230.6862980601789,200.71716925542108,262.9155584985021
practice_offset[5015],-0.307,0.07,-0.448,-0.174,0.006,0.001,133.0,644.0,1.04,-26.434939909274668,-36.109531596808374,-15.970310234156859
practice_offset[5016],-0.054,0.052,-0.156,0.047,0.006,0.001,88.0,317.0,1.07,-5.256789349820168,-14.444080962898154,4.812200907965569
practice_offset[5017],1.257,0.048,1.163,1.35,0.005,0.002,95.0,157.0,1.05,251.4861071447473,219.9517445009748,285.74255306969746
practice_offset[5018],0.311,0.053,0.207,0.415,0.007,0.002,53.0,226.0,1.1,36.47892211861614,22.998257178075264,51.43707406920481
practice_offset[5019],0.428,0.052,0.331,0.532,0.005,0.001,108.0,287.0,1.06,53.41860809675796,39.23597923081943,70.23335733667813
practice_offset[5020],0.259,0.052,0.157,0.359,0.005,0.001,109.0,329.0,1.06,29.563380482804845,16.999561390091355,43.18968015716587
practice_offset[5021],0.064,0.053,-0.039,0.166,0.006,0.001,80.0,280.0,1.08,6.609239876150519,-3.8249290853633267,18.05731017232761
practice_offset[5022],0.764,0.048,0.67,0.857,0.005,0.002,82.0,229.0,1.06,114.68464544196762,95.42373206359396,135.60818352215472
practice_offset[5023],0.178,0.053,0.074,0.284,0.007,0.002,53.0,231.0,1.1,19.482532123480077,7.680680549621988,32.84329307527947
practice_offset[5024],0.118,0.052,0.019,0.224,0.005,0.002,94.0,287.0,1.07,12.524411136734237,1.9181648617407898,25.10710194283623
practice_offset[5025],0.836,0.049,0.742,0.935,0.005,0.002,87.0,239.0,1.06,130.71200151265555,110.01315801903608,154.72134577390077
practice_offset[5026],0.916,0.055,0.81,1.026,0.005,0.001,124.0,308.0,1.04,149.92732759606523,124.79079866764718,178.98839500387788
practice_offset[5027],1.159,0.048,1.066,1.256,0.005,0.002,89.0,155.0,1.06,218.6744937275184,190.374127394678,251.13479672208982
practice_offset[5028],0.19,0.047,0.1,0.284,0.005,0.001,82.0,228.0,1.06,20.92495976572515,10.517091807564771,32.84329307527947
practice_offset[5029],0.232,0.052,0.131,0.334,0.005,0.002,116.0,322.0,1.06,26.111972882832934,13.99677813119904,39.654314357450524
practice_offset[5030],-0.304,0.057,-0.411,-0.19,0.008,0.002,57.0,243.0,1.1,-26.21391335494089,-33.701306839927256,-17.30408660566377
practice_offset[5031],0.146,0.057,0.038,0.257,0.007,0.002,61.0,219.0,1.1,15.719618805079616,3.873123287849767,29.304512675935367
practice_offset[5032],1.048,0.048,0.954,1.143,0.005,0.002,83.0,158.0,1.06,185.19415273209768,159.607321123889,213.61627548203742
practice_offset[5033],1.295,0.047,1.2,1.387,0.005,0.002,94.0,196.0,1.06,265.0995974141272,232.01169227365472,300.28235516071743
practice_offset[5034],-0.345,0.053,-0.446,-0.238,0.006,0.001,74.0,279.0,1.08,-29.177964653220002,-35.981622793835285,-21.17973089062296
practice_offset[5035],-0.065,0.053,-0.168,0.038,0.006,0.001,81.0,306.0,1.08,-6.293253662259657,-15.464616531534126,3.873123287849767
practice_offset[5036],-0.018,0.049,-0.116,0.077,0.006,0.002,64.0,196.0,1.08,-1.7838967641699233,-10.952477670252737,8.00420763926002
practice_offset[5037],0.742,0.048,0.648,0.834,0.005,0.002,85.0,179.0,1.06,110.01315801903608,91.17135758847483,130.251038626171
practice_offset[5038],0.383,0.053,0.279,0.487,0.007,0.002,53.0,224.0,1.1,46.66780300683986,32.18073438695392,62.74266093785854
practice_offset[5039],0.956,0.051,0.856,1.057,0.006,0.002,84.0,230.0,1.06,160.12705532709526,135.37269310346608,187.7724851990672
practice_offset[5040],0.589,0.05,0.488,0.685,0.005,0.001,102.0,314.0,1.05,80.21853286760772,62.90548499725743,98.37718355371601
practice_offset[5041],0.194,0.049,0.1,0.29,0.006,0.002,68.0,195.0,1.07,21.409628295623317,10.517091807564771,33.6427488025472
practice_offset[5042],-0.091,0.057,-0.205,0.015,0.007,0.002,58.0,244.0,1.1,-8.698228910073425,-18.53526835885855,1.511306461571893
practice_offset[5043],0.726,0.049,0.632,0.823,0.005,0.002,89.0,201.0,1.06,106.67968637762107,88.13695581487633,127.73215645191884
practice_offset[5044],-0.012,0.053,-0.115,0.094,0.007,0.002,52.0,217.0,1.1,-1.1928287138069482,-10.863385609316866,9.855974591717365
practice_offset[5045],-0.129,0.049,-0.222,-0.028,0.005,0.001,81.0,335.0,1.06,-12.102603445441684,-19.908463566534085,-2.761163319875315
practice_offset[5046],0.504,0.047,0.41,0.596,0.005,0.002,79.0,164.0,1.06,65.5329363157055,50.681778511285344,81.48448827228366
practice_offset[5047],-0.212,0.047,-0.305,-0.119,0.005,0.002,76.0,218.0,1.07,-19.10353024335002,-26.287662560837223,-11.21921992380499
practice_offset[5048],-0.077,0.052,-0.178,0.025,0.006,0.001,89.0,268.0,1.07,-7.411014639350466,-16.305757651123187,2.531512052442886
practice_offset[5049],0.843,0.047,0.751,0.937,0.005,0.002,82.0,178.0,1.06,132.3326511794304,111.91180754822172,155.23129824793847
practice_offset[5050],0.564,0.047,0.467,0.652,0.005,0.001,87.0,245.0,1.06,75.76892143698166,59.520140341700056,91.93757443089139
practice_offset[5051],1.271,0.049,1.175,1.37,0.005,0.002,82.0,194.0,1.06,256.4415195937781,223.8142943837961,293.5350695470473
practice_offset[5052],-0.233,0.049,-0.327,-0.134,0.006,0.002,66.0,216.0,1.08,-20.784642647568596,-27.891625697339293,-12.540993539666601
practice_offset[5053],0.534,0.048,0.438,0.625,0.005,0.002,78.0,177.0,1.06,70.5741647451575,54.960490741950885,86.82459574322223
practice_offset[5054],0.316,0.047,0.224,0.408,0.005,0.002,86.0,167.0,1.06,37.16302556260427,25.10710194283623,50.38071611701118
practice_offset[5055],-0.081,0.047,-0.171,0.016,0.005,0.002,78.0,182.0,1.06,-7.7806308555391945,-15.71784265283801,1.6128685406094911
practice_offset[5056],-0.676,0.048,-0.767,-0.582,0.006,0.002,74.0,237.0,1.07,-49.13524813196864,-53.559580683990845,-44.122031111715366
practice_offset[5057],0.167,0.047,0.075,0.262,0.006,0.002,69.0,171.0,1.07,18.17542653083615,7.788415088463152,29.95265424293818
practice_offset[5058],0.101,0.048,0.007,0.198,0.006,0.002,67.0,207.0,1.08,10.627664176342355,0.7024557266848586,21.896239382164275
practice_offset[5059],0.778,0.049,0.682,0.874,0.006,0.002,75.0,172.0,1.07,117.71136810045597,97.78294380835264,139.64776177110653
practice_offset[5060],1.162,0.049,1.065,1.257,0.006,0.002,80.0,194.0,1.06,219.6319526790341,190.0838984059634,251.4861071447473
practice_offset[5061],1.025,0.052,0.924,1.127,0.005,0.001,125.0,313.0,1.06,178.70954605658505,151.93476526117138,208.63834471585753
practice_offset[5062],-0.592,0.061,-0.712,-0.475,0.005,0.001,126.0,599.0,1.04,-44.678026191912615,-50.933810830075984,-37.811494353497984
practice_offset[5063],1.018,0.048,0.925,1.114,0.005,0.002,80.0,236.0,1.06,176.76539171301525,152.1868260358148,204.65201352794563
practice_offset[5064],-0.228,0.052,-0.329,-0.126,0.005,0.001,103.0,388.0,1.06,-20.387574016454636,-28.035698325292458,-11.838515321658393
practice_offset[5065],0.141,0.052,0.042,0.244,0.005,0.001,116.0,357.0,1.06,15.142464798474409,4.289447875076324,27.63443304894546
practice_offset[5066],1.298,0.05,1.2,1.397,0.005,0.002,87.0,168.0,1.06,266.1965407987391,232.01169227365472,304.305259710927
practice_offset[5067],1.248,0.048,1.151,1.341,0.005,0.002,85.0,206.0,1.06,248.3369247581368,216.1352682222409,282.2864459030121
practice_offset[5068],-0.377,0.052,-0.478,-0.276,0.005,0.001,103.0,412.0,1.06,-31.408392610397982,-37.997780301800596,-24.118706923875866
practice_offset[5069],0.612,0.048,0.516,0.705,0.006,0.002,70.0,196.0,1.07,84.41159448971342,67.53129773975874,102.38466849223475
practice_offset[5070],0.003,0.052,-0.093,0.107,0.005,0.001,104.0,358.0,1.06,0.3004504503377081,-8.880649970385946,11.29342544793257
practice_offset[5071],0.441,0.052,0.342,0.547,0.005,0.001,100.0,342.0,1.07,55.426070234230586,40.776029751410256,72.80610506585812
practice_offset[5072],0.015,0.047,-0.076,0.108,0.005,0.002,82.0,246.0,1.06,1.511306461571893,-7.318379344061777,11.404774538646766
practice_offset[5073],0.012,0.051,-0.087,0.114,0.005,0.001,107.0,345.0,1.06,1.2072288866077807,-8.332290436684776,12.0752124884153
practice_offset[5074],-0.627,0.049,-0.727,-0.534,0.006,0.002,65.0,249.0,1.08,-46.580802452851586,-51.66431121788537,-41.37447476327804
practice_offset[5075],1.071,0.048,0.977,1.166,0.005,0.002,82.0,183.0,1.06,191.82963376527417,165.64748512756515,220.9130409581913
practice_offset[5076],0.917,0.086,0.751,1.084,0.005,0.001,285.0,1342.0,1.02,150.17737992899006,111.91180754822172,195.64818581475447
practice_offset[5077],1.046,0.048,0.948,1.138,0.006,0.002,76.0,174.0,1.07,184.6243344348701,158.0543407970643,212.05210778255727
practice_offset[5078],0.558,0.049,0.465,0.658,0.006,0.002,76.0,281.0,1.07,74.71746543074462,59.20141888871011,93.09266167394625
practice_offset[5079],0.782,0.048,0.687,0.877,0.006,0.002,75.0,190.0,1.07,118.58395758838131,98.77433493982576,140.36778455057203
practice_offset[5080],1.058,0.048,0.966,1.153,0.005,0.002,99.0,198.0,1.05,188.06040161848298,162.7413756962452,216.7681714509464
practice_offset[5081],-0.023,0.048,-0.118,0.074,0.006,0.002,67.0,174.0,1.07,-2.273751622672293,-11.130394738538262,7.680680549621988
practice_offset[5082],1.291,0.052,1.189,1.391,0.006,0.002,64.0,200.0,1.08,263.6421159307455,228.37957691686293,301.8866911141531
practice_offset[5083],-0.112,0.053,-0.215,-0.01,0.006,0.001,84.0,295.0,1.08,-10.59557424996428,-19.345855982267313,-0.9950166250832004
practice_offset[5084],0.627,0.048,0.535,0.724,0.006,0.002,74.0,220.0,1.07,87.19861883312423,70.74482422542117,106.26674008880342
practice_offset[5085],-0.453,0.048,-0.547,-0.357,0.006,0.002,66.0,190.0,1.08,-36.42818663735857,-42.13167413160026,-30.022750226538896
practice_offset[5086],-0.559,0.053,-0.663,-0.457,0.006,0.001,72.0,328.0,1.09,-42.82194413875791,-48.469689600485836,-36.68196599372402
practice_offset[5087],-0.032,0.053,-0.133,0.073,0.006,0.001,88.0,305.0,1.07,-3.1493417920802402,-12.45349078912289,7.573053691470344
practice_offset[5088],1.167,0.049,1.073,1.265,0.005,0.002,97.0,177.0,1.05,221.23411450916888,192.41387708137302,254.30927361089815
practice_offset[5089],0.246,0.052,0.146,0.35,0.005,0.001,113.0,429.0,1.06,27.88995735417381,15.719618805079616,41.906754859325716
practice_offset[5090],0.111,0.055,0.002,0.218,0.005,0.001,128.0,497.0,1.05,11.73949068544582,0.2002001334000303,24.35870676190619
practice_offset[5091],1.038,0.048,0.943,1.133,0.005,0.002,80.0,169.0,1.06,182.3564234986481,156.7672894029203,210.49574140202446
practice_offset[5092],-0.124,0.047,-0.215,-0.028,0.006,0.002,73.0,180.0,1.07,-11.662015911724911,-19.345855982267313,-2.761163319875315
practice_offset[5093],-0.303,0.052,-0.401,-0.196,0.006,0.001,84.0,280.0,1.08,-26.14009036295174,-33.034993896206544,-17.79877653218135
practice_offset[5094],0.262,0.048,0.165,0.354,0.006,0.002,70.0,203.0,1.07,29.95265424293818,17.93931187113906,42.47551864798884
practice_offset[5095],0.714,0.049,0.62,0.811,0.006,0.002,74.0,181.0,1.07,104.21435173290266,85.8928041846342,125.01570189918864
practice_offset[5096],-0.375,0.053,-0.476,-0.268,0.006,0.001,80.0,316.0,1.08,-31.271072120902776,-37.87365177525383,-23.509221889713604
practice_offset[5097],1.25,0.048,1.157,1.346,0.005,0.002,94.0,169.0,1.05,249.03429574618414,218.03778166436385,284.2026646873673
practice_offset[5098],0.375,0.051,0.271,0.473,0.005,0.001,122.0,382.0,1.06,45.49914146182012,31.12750703845879,60.480138297625885
practice_offset[5099],0.091,0.048,-0.002,0.186,0.006,0.002,68.0,179.0,1.07,9.52690052584655,-0.1998001332666921,20.44222603776298
practice_offset[5100],1.004,0.047,0.91,1.097,0.005,0.002,91.0,170.0,1.06,172.91767310515334,148.43225333848164,199.51670311130871
practice_offset[5101],-0.436,0.048,-0.526,-0.337,0.006,0.002,76.0,192.0,1.07,-35.338227406456035,-40.90358953184376,-28.609116009727998
practice_offset[5102],1.191,0.049,1.095,1.286,0.005,0.002,84.0,208.0,1.06,229.0369932679089,198.91826833933632,261.8284433111239
practice_offset[5103],0.011,0.049,-0.082,0.111,0.006,0.002,64.0,200.0,1.08,1.106072244471945,-7.872804130365141,11.73949068544582
practice_offset[5104],0.187,0.051,0.087,0.285,0.006,0.002,74.0,224.0,1.07,20.562728504992478,9.089667971827776,32.97620281214737
practice_offset[5105],0.147,0.048,0.053,0.239,0.006,0.002,68.0,195.0,1.07,15.835396302985538,5.4429645119356,26.997853658383654
practice_offset[5106],0.705,0.048,0.611,0.804,0.006,0.002,71.0,178.0,1.07,102.38466849223475,84.22727507029337,123.44609202967267
practice_offset[5107],0.123,0.048,0.026,0.215,0.006,0.002,66.0,185.0,1.08,13.088442094748931,2.634094847344204,23.986189696606175
practice_offset[5108],0.967,0.057,0.858,1.081,0.005,0.001,112.0,281.0,1.05,163.00424848643047,135.84390954904646,194.76257034472675
practice_offset[5109],0.362,0.047,0.272,0.456,0.005,0.002,81.0,192.0,1.06,43.61989419603518,31.258700131110828,57.775034476647804
practice_offset[5110],-0.085,0.059,-0.203,0.027,0.005,0.001,122.0,352.0,1.04,-8.148771559854262,-18.37217585743901,2.736780276348938
practice_offset[5111],-0.056,0.056,-0.167,0.051,0.006,0.002,85.0,303.0,1.06,-5.446086410960371,-15.380038866281176,5.232289328320383
practice_offset[5112],-0.037,0.052,-0.134,0.068,0.005,0.001,110.0,384.0,1.06,-3.6323864650946502,-12.540993539666601,7.036530847877431
practice_offset[5113],0.044,0.047,-0.049,0.135,0.005,0.001,81.0,199.0,1.06,4.498235488844382,-4.781887030149512,14.453678435131456
practice_offset[5114],0.302,0.048,0.209,0.394,0.005,0.002,82.0,203.0,1.06,35.25612267094822,23.24449985302548,48.290054867475305
practice_offset[5115],-0.017,0.052,-0.116,0.086,0.005,0.002,110.0,324.0,1.06,-1.6856315365090357,-10.952477670252737,8.980632830512869
practice_offset[5116],1.087,0.049,0.993,1.183,0.005,0.002,83.0,190.0,1.06,196.53646212045012,169.93202984410792,226.41519848379272
practice_offset[5117],-0.515,0.048,-0.607,-0.419,0.006,0.002,74.0,191.0,1.07,-40.249940538176254,-45.501663079245205,-34.2295804732183
practice_offset[5118],-0.886,0.049,-0.983,-0.789,0.006,0.002,62.0,242.0,1.08,-58.76983346059112,-62.581314723284386,-54.57011329243044
practice_offset[5119],-0.066,0.047,-0.158,0.028,0.005,0.002,81.0,194.0,1.06,-6.386913570838115,-14.615021803151828,2.839568442142504
practice_offset[5120],-0.675,0.06,-0.793,-0.554,0.005,0.001,133.0,566.0,1.04,-49.08435793924508,-54.75146988426833,-42.53533794105343
practice_offset[5121],-0.827,0.059,-0.941,-0.709,0.006,0.001,105.0,328.0,1.05,-56.26406016340171,-60.976259722800805,-50.786391243751396
practice_offset[5122],0.314,0.047,0.224,0.411,0.005,0.002,82.0,190.0,1.06,36.888973654737555,25.10710194283623,50.83253565580581
practice_offset[5123],0.677,0.053,0.574,0.784,0.005,0.001,115.0,326.0,1.05,96.79649726077595,77.53542846562733,119.0215629630643
practice_offset[5124],-0.849,0.049,-0.946,-0.751,0.006,0.002,62.0,222.0,1.08,-57.215743934060505,-61.1708914394127,-52.810557770715796
practice_offset[5125],0.49,0.055,0.383,0.597,0.007,0.002,73.0,235.0,1.09,63.23162199553789,46.66780300683986,81.66606353305505
practice_offset[5126],-0.19,0.055,-0.301,-0.086,0.007,0.002,62.0,247.0,1.1,-17.30408660566377,-25.99222272532924,-8.240576877984907
practice_offset[5127],-0.048,0.054,-0.153,0.057,0.007,0.001,68.0,263.0,1.09,-4.6866212922495265,-14.18702781886062,5.865581039550016
practice_offset[5128],0.012,0.048,-0.084,0.106,0.006,0.002,68.0,201.0,1.07,1.2072288866077807,-8.056874390487534,11.182187650653086
practice_offset[5129],0.907,0.048,0.816,1.002,0.005,0.002,87.0,180.0,1.06,147.68807340649906,126.14359779865106,172.37238323058088
practice_offset[5130],-0.33,0.048,-0.427,-0.237,0.006,0.002,65.0,200.0,1.08,-28.107626656807383,-34.753644777209956,-21.100871198239023
practice_offset[5131],1.26,0.049,1.163,1.357,0.005,0.002,95.0,185.0,1.06,252.5421487365382,219.9517445009748,288.45222372399587
practice_offset[5132],0.547,0.051,0.447,0.648,0.006,0.002,62.0,205.0,1.08,72.80610506585812,56.36142992864181,91.17135758847483
practice_offset[5133],1.039,0.05,0.942,1.139,0.006,0.002,64.0,208.0,1.08,182.63892114742964,156.51065045437824,212.36431596841544
practice_offset[5134],1.304,0.051,1.2,1.401,0.006,0.002,64.0,188.0,1.08,268.40032478413974,232.01169227365472,305.92571950875384
practice_offset[5135],-0.049,0.055,-0.156,0.059,0.007,0.002,65.0,213.0,1.09,-4.781887030149512,-14.444080962898154,6.077524074015894
practice_offset[5136],1.081,0.049,0.989,1.18,0.005,0.002,86.0,230.0,1.06,194.76257034472675,168.85445830457223,225.43742028896708
practice_offset[5137],0.332,0.052,0.229,0.431,0.005,0.001,106.0,358.0,1.06,39.37528485125166,25.73420390098391,53.879554995686505
practice_offset[5138],-0.668,0.048,-0.764,-0.575,0.006,0.002,69.0,204.0,1.07,-48.72669809581095,-53.42005023501717,-43.72951311930443
practice_offset[5139],0.434,0.051,0.329,0.531,0.007,0.002,57.0,197.0,1.09,54.341886811648706,38.95778555876106,70.06320906765498
practice_offset[5140],-0.248,0.054,-0.355,-0.143,0.007,0.001,67.0,254.0,1.09,-21.964005672196574,-29.882655679142754,-13.324593110451099
practice_offset[5141],1.107,0.048,1.01,1.2,0.005,0.002,83.0,161.0,1.06,202.52689602207656,174.56010150169163,232.01169227365472
practice_offset[5142],0.544,0.048,0.453,0.639,0.005,0.002,85.0,191.0,1.06,72.28846360108874,57.30241865141752,89.45853463500848
practice_offset[5143],-0.175,0.054,-0.279,-0.067,0.007,0.001,68.0,273.0,1.09,-16.054297923079265,-24.34600967849526,-6.480479866322342
practice_offset[5144],-1.179,0.059,-1.294,-1.064,0.006,0.001,95.0,336.0,1.05,-69.24138289696724,-72.58281008096297,-65.49272449566162
practice_offset[5145],-0.143,0.054,-0.244,-0.032,0.007,0.002,66.0,210.0,1.09,-13.324593110451099,-21.65123657371375,-3.1493417920802402
practice_offset[5146],-0.119,0.055,-0.223,-0.009,0.007,0.002,62.0,279.0,1.1,-11.21921992380499,-19.988515070544587,-0.8959621227116354
practice_offset[5147],0.775,0.048,0.682,0.868,0.005,0.002,84.0,212.0,1.06,117.05921271834426,97.78294380835264,138.21418024579782
practice_offset[5148],-0.093,0.055,-0.197,0.016,0.007,0.001,67.0,277.0,1.09,-8.880649970385946,-17.880936668734204,1.6128685406094911
practice_offset[5149],-0.194,0.055,-0.298,-0.086,0.007,0.001,66.0,255.0,1.09,-17.63420957314231,-25.769866025222566,-8.240576877984907
practice_offset[5150],-0.415,0.054,-0.518,-0.309,0.007,0.001,65.0,243.0,1.09,-33.96597192950171,-40.42892210996788,-26.581922997373663
practice_offset[5151],0.41,0.054,0.305,0.517,0.007,0.002,70.0,261.0,1.09,50.681778511285344,35.66250030062241,67.69891283107623
practice_offset[5152],0.003,0.055,-0.102,0.11,0.007,0.002,66.0,268.0,1.09,0.3004504503377081,-9.697044833112322,11.627807045887128
practice_offset[5153],-0.002,0.048,-0.095,0.094,0.006,0.002,71.0,184.0,1.07,-0.1998001332666921,-9.062706553176858,9.855974591717365
practice_offset[5154],0.411,0.051,0.315,0.515,0.005,0.001,110.0,289.0,1.06,50.83253565580581,37.02593109569967,67.36385017975294
practice_offset[5155],-0.105,0.048,-0.195,-0.009,0.006,0.002,74.0,218.0,1.07,-9.967547741373439,-17.716534194398157,-0.8959621227116354
practice_offset[5156],1.155,0.053,1.049,1.259,0.005,0.001,130.0,354.0,1.04,217.40234175276,185.47948952945035,252.18978280013368
practice_offset[5157],1.018,0.052,0.918,1.12,0.007,0.002,61.0,207.0,1.08,176.76539171301525,150.42768243931567,206.48542032930024
practice_offset[5158],1.251,0.051,1.15,1.351,0.006,0.002,64.0,198.0,1.08,249.3835046172651,215.81929096897673,286.12848855835017
practice_offset[5159],0.002,0.052,-0.1,0.102,0.005,0.001,95.0,304.0,1.07,0.2002001334000303,-9.51625819640405,10.73834717279334
practice_offset[5160],-0.207,0.055,-0.31,-0.097,0.007,0.001,66.0,273.0,1.09,-18.698035001242896,-26.655304377571078,-9.24439938667273
practice_offset[5161],0.371,0.052,0.27,0.474,0.005,0.001,98.0,320.0,1.07,44.91830733866446,30.99644507332473,60.64069870274604
practice_offset[5162],0.996,0.056,0.89,1.109,0.006,0.002,74.0,225.0,1.07,170.74304184338024,143.51296512898745,203.13255527148374
practice_offset[5163],-1.05,0.053,-1.154,-0.944,0.006,0.001,80.0,315.0,1.06,-65.00622508888448,-68.4627247978392,-61.09315551227637
practice_offset[5164],0.222,0.052,0.122,0.324,0.005,0.001,102.0,309.0,1.07,24.857137786428353,12.975410178031876,38.26473071194796
practice_offset[5165],0.805,0.051,0.704,0.903,0.006,0.002,62.0,174.0,1.08,123.6696498819987,102.18238498235444,146.6992999780941
practice_offset[5166],0.657,0.049,0.56,0.755,0.005,0.002,85.0,216.0,1.06,92.89966552642908,75.06725002961012,112.76115233552981
practice_offset[5167],1.108,0.049,1.011,1.204,0.005,0.002,91.0,220.0,1.06,202.82957423198042,174.8347989290155,233.34239868128986
practice_offset[5168],0.426,0.048,0.337,0.523,0.005,0.002,82.0,215.0,1.06,53.11207751332474,40.07390637385353,68.70813093472113
practice_offset[5169],-0.549,0.048,-0.642,-0.453,0.006,0.002,73.0,243.0,1.07,-42.24729512380453,-47.376110692289465,-36.42818663735857
practice_offset[5170],0.06,0.048,-0.031,0.157,0.005,0.002,78.0,195.0,1.07,6.183654654535964,-3.0524426923974057,16.999561390091355
practice_offset[5171],-1.03,0.048,-1.125,-0.936,0.006,0.002,69.0,274.0,1.07,-64.29930394308526,-67.53475326416503,-60.7806524106495
practice_offset[5172],-0.662,0.048,-0.755,-0.568,0.006,0.002,68.0,198.0,1.07,-48.41813351634059,-52.998938526946205,-43.33423786177754
practice_offset[5173],-0.867,0.048,-0.964,-0.776,0.006,0.002,73.0,246.0,1.07,-57.97897089359497,-61.86356265058105,-53.97566925069075
practice_offset[5174],0.355,0.047,0.263,0.449,0.005,0.002,80.0,173.0,1.06,42.618065428148014,30.082671895172417,56.67446571994515
practice_offset[5175],0.369,0.047,0.278,0.463,0.005,0.002,80.0,192.0,1.06,44.628760367473966,32.048619720909535,58.88333424160801
practice_offset[5176],1.083,0.048,0.99,1.177,0.005,0.002,89.0,183.0,1.06,195.35268540377024,169.1234472349262,224.4625710331208
practice_offset[5177],-0.321,0.048,-0.419,-0.231,0.006,0.002,73.0,192.0,1.07,-27.457674900985886,-34.2295804732183,-20.62605339647573
practice_offset[5178],0.326,0.049,0.231,0.422,0.006,0.002,79.0,210.0,1.06,38.54153688727846,25.98592394492314,52.50085246832794
practice_offset[5179],0.519,0.047,0.427,0.613,0.005,0.002,77.0,202.0,1.06,68.03464627827445,53.26526617240188,84.59609832074332
practice_offset[5180],-0.772,0.082,-0.929,-0.607,0.006,0.001,201.0,1338.0,1.03,-53.79120324163,-60.505153857539675,-45.501663079245205
practice_offset[5181],0.197,0.051,0.095,0.296,0.005,0.001,101.0,355.0,1.07,21.774404070590837,9.965885512610285,34.44701568320527
practice_offset[5182],-0.203,0.047,-0.298,-0.113,0.006,0.002,74.0,192.0,1.07,-18.37217585743901,-25.769866025222566,-10.684933988398448
practice_offset[5183],-0.777,0.057,-0.891,-0.667,0.006,0.001,104.0,392.0,1.05,-54.02167057694348,-58.9754697740956,-48.675399148708124
practice_offset[5184],1.025,0.048,0.933,1.12,0.005,0.002,82.0,174.0,1.06,178.70954605658505,154.2124121855858,206.48542032930024
practice_offset[5185],-0.139,0.052,-0.238,-0.037,0.005,0.001,99.0,365.0,1.07,-12.977197154174846,-21.17973089062296,-3.6323864650946502
practice_offset[5186],0.176,0.048,0.084,0.27,0.005,0.002,77.0,156.0,1.07,19.243805865066953,8.76288938088261,30.99644507332473
