parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_intercept_offset[3530],0.162,0.038,0.089,0.236,0.009,0.003,17.0,81.0,1.4,17.586024132099976,9.308065632633022,26.617431016687988,,,
practice_intercept_offset[3531],-0.315,0.036,-0.384,-0.245,0.01,0.004,14.0,50.0,1.53,-27.02111257309432,-31.886857282045288,-21.729546175813187,,,
practice_intercept_offset[3532],0.612,0.034,0.549,0.678,0.009,0.003,15.0,72.0,1.5,84.41159448971342,73.15206311872335,96.99339218909296,,,
practice_intercept_offset[3533],0.436,0.034,0.363,0.501,0.009,0.007,17.0,17.0,1.4,54.65087947493774,43.76358592412095,65.03708166063191,,,
practice_intercept_offset[3534],-0.101,0.034,-0.164,-0.032,0.009,0.004,14.0,52.0,1.57,-9.606696711413589,-15.125797811979323,-3.14934179208024,,,
practice_intercept_offset[3535],0.752,0.036,0.683,0.82,0.01,0.003,14.0,76.0,1.52,112.12382534700116,97.98082567660498,127.04998375324055,,,
practice_intercept_offset[3536],-0.516,0.048,-0.608,-0.421,0.01,0.003,24.0,93.0,1.23,-40.30966073256421,-45.55613417607829,-34.36098985908288,,,
practice_intercept_offset[3537],0.504,0.035,0.43,0.567,0.009,0.006,18.0,22.0,1.35,65.5329363157055,53.72575235482815,76.29701995299278,,,
practice_intercept_offset[3538],-0.24,0.036,-0.313,-0.172,0.009,0.003,15.0,57.0,1.47,-21.337213893344664,-26.87500874311181,-15.80208268315001,,,
practice_intercept_offset[3539],0.846,0.045,0.759,0.934,0.009,0.002,27.0,139.0,1.2,133.03069567618056,113.61390130581415,154.4667517463568,,,
practice_intercept_offset[3540],-0.194,0.036,-0.271,-0.128,0.009,0.007,17.0,17.0,1.38,-17.63420957314231,-23.738350359493467,-12.01466208553562,,,
practice_intercept_offset[3541],0.17,0.034,0.105,0.235,0.009,0.003,14.0,54.0,1.55,18.530485132036542,11.071061035570516,26.49087687328917,,,
practice_intercept_offset[3542],-0.186,0.036,-0.252,-0.115,0.01,0.004,14.0,54.0,1.54,-16.972640501806737,-22.27552619310539,-10.863385609316866,,,
practice_intercept_offset[3543],0.643,0.033,0.582,0.707,0.009,0.003,14.0,67.0,1.52,90.21788646473917,78.96140820710107,102.78984286853743,,,
practice_intercept_offset[3544],0.666,0.034,0.605,0.733,0.009,0.003,14.0,63.0,1.53,94.64359844275914,83.12522088857732,108.131519670475,,,
practice_intercept_offset[3545],-0.145,0.036,-0.212,-0.075,0.01,0.003,14.0,54.0,1.56,-13.49777068892587,-19.10353024335002,-7.225651367144714,,,
practice_intercept_offset[3546],-0.267,0.036,-0.334,-0.197,0.01,0.004,14.0,54.0,1.53,-23.43269285346261,-28.39462177727915,-17.880936668734204,,,
practice_intercept_offset[3547],-0.288,0.036,-0.355,-0.217,0.009,0.003,15.0,58.0,1.46,-25.023840776095877,-29.882655679142754,-19.50700306949985,,,
practice_intercept_offset[3548],-0.455,0.057,-0.568,-0.348,0.01,0.003,30.0,153.0,1.18,-36.55520320517718,-43.33423786177754,-29.39011237856156,,,
practice_intercept_offset[3549],0.771,0.032,0.711,0.833,0.009,0.003,14.0,64.0,1.53,116.1927100281878,103.60262672401096,130.02090267469853,,,
practice_intercept_offset[3550],0.245,0.034,0.181,0.311,0.009,0.003,14.0,61.0,1.52,27.76213132048866,19.841517929319963,36.47892211861614,,,
practice_intercept_offset[3551],0.282,0.049,0.189,0.38,0.009,0.002,27.0,144.0,1.2,32.577871998679186,20.80409524829019,46.228458943422446,,,
practice_intercept_offset[3552],-0.621,0.037,-0.692,-0.549,0.01,0.004,13.0,44.0,1.59,-46.259323796033634,-49.94260805883722,-42.24729512380453,,,
practice_intercept_offset[3553],1.098,0.032,1.039,1.16,0.009,0.003,14.0,78.0,1.55,199.81636962270355,182.63892114742964,218.99332761161844,,,
practice_intercept_offset[3554],0.434,0.034,0.371,0.502,0.009,0.003,15.0,68.0,1.5,54.34188681164871,44.91830733866446,65.20220128834644,,,
practice_intercept_offset[3555],-0.508,0.04,-0.584,-0.429,0.01,0.004,16.0,59.0,1.42,-39.830222823789065,-44.23367536802088,-34.88400708189675,,,
practice_intercept_offset[3556],-0.367,0.036,-0.446,-0.302,0.009,0.007,17.0,18.0,1.39,-30.71903549556083,-35.981622793835285,-26.06619351104682,,,
practice_intercept_offset[3557],0.074,0.037,0.002,0.146,0.009,0.003,16.0,66.0,1.43,7.680680549621988,0.2002001334000303,15.719618805079616,,,
practice_intercept_offset[3558],-0.885,0.043,-0.966,-0.799,0.01,0.004,17.0,64.0,1.39,-58.72858267209504,-61.93975930322835,-55.02214821792722,,,
practice_intercept_offset[3559],0.532,0.034,0.473,0.599,0.009,0.003,14.0,65.0,1.55,70.23335733667813,60.480138297625885,82.0297592345908,,,
practice_intercept_offset[3560],-0.633,0.038,-0.702,-0.557,0.01,0.004,14.0,44.0,1.53,-46.900358012788566,-50.440687430734855,-42.70747359464816,,,
practice_intercept_offset[3561],-0.933,0.049,-1.028,-0.837,0.01,0.003,24.0,120.0,1.24,-60.66281770419779,-64.22783110195458,-56.69924003591223,,,
practice_intercept_offset[3562],-0.597,0.051,-0.693,-0.494,0.01,0.003,26.0,105.0,1.21,-44.95394568738234,-49.99264043042323,-38.98192169093202,,,
practice_intercept_offset[3563],0.074,0.035,0.008,0.144,0.009,0.003,15.0,65.0,1.51,7.680680549621988,0.8032085504273478,15.488410852491352,,,
practice_intercept_offset[3564],0.524,0.035,0.459,0.594,0.009,0.003,16.0,73.0,1.43,68.87692344784637,58.24907027825334,81.12188202285726,,,
practice_intercept_offset[3565],-0.002,0.037,-0.075,0.069,0.009,0.003,16.0,73.0,1.43,-0.1998001332666921,-7.225651367144714,7.143620914834625,,,
practice_intercept_offset[3566],0.748,0.032,0.69,0.812,0.009,0.003,14.0,75.0,1.52,111.27702477582268,99.37155332430822,125.24083014645076,,,
practice_intercept_offset[3567],0.135,0.159,-0.137,0.429,0.007,0.001,314.0,1780.0,1.03,14.453678435131456,-12.80297738678906,53.57210343973493,,,
practice_intercept_offset[3568],0.861,0.036,0.792,0.929,0.009,0.003,16.0,82.0,1.43,136.5525036373806,120.78076288406328,153.19759352725134,,,
practice_intercept_offset[3569],0.489,0.033,0.428,0.555,0.009,0.003,14.0,61.0,1.53,63.06847196215488,53.41860809675796,74.19409847740755,,,
practice_intercept_offset[3570],0.539,0.033,0.48,0.606,0.009,0.003,14.0,72.0,1.51,71.42917130401752,61.607440219289344,83.30843770260485,,,
practice_intercept_offset[3571],-0.234,0.035,-0.3,-0.164,0.009,0.003,14.0,56.0,1.53,-20.863818410441613,-25.91817793182821,-15.125797811979323,,,
practice_intercept_offset[3572],1.068,0.038,0.992,1.137,0.011,0.005,12.0,29.0,1.74,190.9554567850813,169.66223273530127,211.7402116488329,,,
practice_intercept_offset[3573],0.117,0.038,0.047,0.188,0.011,0.004,12.0,48.0,1.8,12.41194296905368,4.812200907965569,20.68335153496053,,,
practice_intercept_offset[3574],-0.728,0.04,-0.802,-0.656,0.012,0.004,12.0,55.0,1.83,-51.712622746877024,-55.156879575189045,-48.10771198410596,,,
practice_intercept_offset[3575],1.026,0.04,0.951,1.099,0.012,0.005,11.0,34.0,1.87,178.98839500387788,158.8296662261051,200.11633595049292,,,
practice_intercept_offset[3576],0.286,0.04,0.213,0.36,0.012,0.004,11.0,39.0,1.84,33.10924552522916,23.738465124360065,43.332941456034014,,,
practice_intercept_offset[3577],1.668,0.041,1.597,1.751,0.012,0.006,11.0,30.0,1.85,430.1554078843048,393.81955934959,476.0360156942414,,,
practice_intercept_offset[3578],0.597,0.039,0.526,0.672,0.012,0.004,12.0,42.0,1.79,81.66606353305505,69.21501527387082,95.81497063588058,,,
practice_intercept_offset[3579],0.346,0.04,0.274,0.422,0.012,0.005,11.0,34.0,1.86,41.34026158176771,31.521480223872445,52.50085246832794,,,
practice_intercept_offset[3580],1.178,0.04,1.104,1.255,0.012,0.005,11.0,30.0,1.88,224.78719588953,201.62067534469185,250.78383743425823,,,
practice_intercept_offset[3581],0.151,0.039,0.079,0.221,0.012,0.004,12.0,41.0,1.83,16.299665808182027,8.22043220703148,24.73234305640648,,,
practice_intercept_offset[3582],0.465,0.04,0.392,0.541,0.012,0.005,12.0,35.0,1.84,59.20141888871011,47.99377114022885,71.7723727336547,,,
practice_intercept_offset[3583],1.001,0.04,0.924,1.076,0.012,0.005,11.0,30.0,1.89,172.10014698815783,151.93476526117138,193.292435891914,,,
practice_intercept_offset[3584],-0.314,0.041,-0.389,-0.237,0.012,0.004,12.0,42.0,1.82,-26.94809718405752,-32.22657299860289,-21.100871198239023,,,
practice_intercept_offset[3585],0.56,0.041,0.485,0.639,0.012,0.004,13.0,50.0,1.67,75.06725002961012,62.41750088442293,89.45853463500848,,,
practice_intercept_offset[3586],0.74,0.038,0.668,0.81,0.012,0.005,11.0,38.0,1.86,109.59355144943645,95.03327518649616,124.79079866764718,,,
practice_intercept_offset[3587],0.258,0.039,0.183,0.327,0.012,0.004,12.0,43.0,1.81,29.43388186242377,20.081440808083077,38.68014771803021,,,
practice_intercept_offset[3588],0.495,0.04,0.422,0.57,0.012,0.005,11.0,33.0,1.9,64.0498239057044,52.50085246832794,76.8267051433735,,,
practice_intercept_offset[3589],0.578,0.038,0.505,0.649,0.011,0.005,12.0,28.0,1.78,78.24699235852404,65.69855204608508,91.36262456361196,,,
practice_intercept_offset[3590],0.504,0.04,0.434,0.581,0.012,0.005,12.0,38.0,1.83,65.5329363157055,54.34188681164871,78.78253624977862,,,
practice_intercept_offset[3591],0.331,0.039,0.261,0.403,0.012,0.004,12.0,37.0,1.83,39.23597923081943,29.822766543369,49.630689166358266,,,
practice_intercept_offset[3592],0.407,0.038,0.337,0.476,0.011,0.004,12.0,48.0,1.82,50.23041056619504,40.07390637385353,60.96230159584366,,,
practice_intercept_offset[3593],0.616,0.04,0.543,0.693,0.012,0.005,11.0,33.0,1.86,85.15071812945382,72.11626125301187,99.9705660541164,,,
practice_intercept_offset[3594],1.064,0.039,0.994,1.141,0.012,0.005,12.0,33.0,1.83,189.79395950117143,170.20209688496686,212.9896697456783,,,
practice_intercept_offset[3595],0.762,0.059,0.65,0.878,0.011,0.002,26.0,134.0,1.21,114.25570523427142,91.55408290138962,140.6082725590862,,,
practice_intercept_offset[3596],0.253,0.038,0.181,0.321,0.011,0.004,12.0,40.0,1.79,28.788327683463045,19.841517929319963,37.85055808937538,,,
practice_intercept_offset[3597],0.083,0.039,0.012,0.157,0.012,0.004,12.0,38.0,1.81,8.654180854823812,1.2072288866077807,16.999561390091355,,,
practice_intercept_offset[3598],0.452,0.038,0.38,0.523,0.011,0.004,12.0,39.0,1.82,57.145194857764906,46.228458943422446,68.70813093472113,,,
practice_intercept_offset[3599],1.148,0.04,1.065,1.219,0.012,0.006,11.0,26.0,1.92,215.1882836047388,190.0838984059634,238.38022389171903,,,
practice_intercept_offset[3600],-1.435,0.043,-1.515,-1.357,0.013,0.004,12.0,54.0,1.76,-76.1884635985313,-78.01918151522382,-74.25680845862469,,,
practice_intercept_offset[3601],-0.062,0.04,-0.135,0.01,0.012,0.004,11.0,41.0,1.84,-6.011711320891111,-12.62840883119656,1.005016708416795,,,
practice_intercept_offset[3602],0.256,0.038,0.183,0.325,0.011,0.005,12.0,27.0,1.8,29.175272793970407,20.081440808083077,38.40306459807514,,,
practice_intercept_offset[3603],0.005,0.039,-0.068,0.074,0.012,0.004,12.0,46.0,1.81,0.501252085940096,-6.573952642278647,7.680680549621988,,,
practice_intercept_offset[3604],0.847,0.038,0.773,0.917,0.011,0.005,12.0,31.0,1.77,133.26384292605275,116.62552812206536,150.17737992899006,,,
practice_intercept_offset[3605],0.68,0.039,0.608,0.755,0.012,0.005,11.0,33.0,1.87,97.38777322304476,83.67542143941897,112.7611523355298,,,
practice_intercept_offset[3606],-0.77,0.043,-0.851,-0.694,0.012,0.004,12.0,63.0,1.72,-53.69869316887719,-57.30122693469741,-50.04262279464551,,,
practice_intercept_offset[3607],0.18,0.039,0.11,0.251,0.012,0.004,12.0,47.0,1.82,19.72173631218101,11.627807045887128,28.53100843311953,,,
practice_intercept_offset[3608],-0.574,0.042,-0.658,-0.5,0.012,0.006,12.0,30.0,1.82,-43.67321448779953,-48.21139284471686,-39.346934028736655,,,
practice_intercept_offset[3609],0.535,0.039,0.463,0.607,0.011,0.004,12.0,42.0,1.76,70.74482422542117,58.88333424160801,83.49183782508534,,,
practice_intercept_offset[3610],0.296,0.038,0.226,0.366,0.011,0.004,12.0,46.0,1.83,34.44701568320527,25.357566527818687,44.19552426545161,,,
practice_intercept_offset[3611],0.501,0.038,0.434,0.573,0.011,0.004,12.0,45.0,1.82,65.03708166063191,54.34188681164871,77.35798177529409,,,
practice_intercept_offset[3612],0.649,0.039,0.579,0.723,0.012,0.005,11.0,32.0,1.9,91.36262456361196,78.42532850409398,106.06057644771548,,,
practice_intercept_offset[3613],0.91,0.04,0.836,0.985,0.012,0.005,11.0,36.0,1.84,148.43225333848164,130.71200151265555,167.7811884421049,,,
practice_intercept_offset[3614],0.089,0.039,0.017,0.159,0.012,0.004,11.0,43.0,1.86,9.308065632633022,1.7145322325240686,17.233794668071756,,,
practice_intercept_offset[3615],0.258,0.044,0.175,0.343,0.012,0.004,15.0,73.0,1.49,29.43388186242377,19.124621661235807,40.91687619264508,,,
practice_intercept_offset[3616],0.378,0.038,0.309,0.449,0.012,0.004,11.0,44.0,1.86,45.936294287579656,36.2062370503422,56.67446571994515,,,
practice_intercept_offset[3617],1.016,0.038,0.944,1.089,0.011,0.005,12.0,42.0,1.79,176.21241409153652,157.02418511877318,197.130128513195,,,
practice_intercept_offset[3618],0.551,0.04,0.475,0.625,0.012,0.004,12.0,48.0,1.71,73.49871378007194,60.80141974857829,86.82459574322223,,,
practice_intercept_offset[3619],0.805,0.039,0.733,0.88,0.011,0.005,12.0,42.0,1.79,123.6696498819987,108.131519670475,141.08997064172098,,,
practice_intercept_offset[3620],0.4,0.039,0.328,0.473,0.012,0.004,12.0,40.0,1.79,49.18246976412704,38.81889722894125,60.480138297625885,,,
practice_intercept_offset[3621],1.256,0.04,1.183,1.333,0.012,0.005,11.0,29.0,1.89,251.13479672208985,226.41519848379272,279.2403549454195,,,
practice_intercept_offset[3622],0.608,0.039,0.537,0.682,0.012,0.005,11.0,35.0,1.85,83.67542143941897,71.0866555912941,97.78294380835264,,,
practice_intercept_offset[3623],0.418,0.04,0.347,0.495,0.012,0.005,11.0,30.0,1.87,51.89206744022399,41.48167253704287,64.0498239057044,,,
practice_intercept_offset[3624],0.547,0.038,0.475,0.617,0.011,0.004,12.0,43.0,1.76,72.80610506585812,60.80141974857829,85.33596145380852,,,
practice_intercept_offset[3625],0.563,0.041,0.488,0.638,0.012,0.005,11.0,33.0,1.86,75.59324037071788,62.90548499725743,89.26917079807227,,,
practice_intercept_offset[3626],0.745,0.04,0.668,0.817,0.012,0.005,12.0,35.0,1.79,110.64414349807272,95.03327518649616,126.36985450594862,,,
practice_intercept_offset[3627],0.856,0.042,0.777,0.936,0.012,0.005,12.0,32.0,1.73,135.37269310346608,117.49376555176345,154.97619452281174,,,
practice_intercept_offset[3628],0.492,0.038,0.423,0.566,0.011,0.004,12.0,42.0,1.81,63.55841192052398,52.65342959664567,76.12081105217428,,,
practice_intercept_offset[3629],0.136,0.04,0.063,0.208,0.012,0.004,11.0,40.0,1.88,14.568189359486183,6.502683923130537,23.121316954886773,,,
practice_intercept_offset[3630],0.526,0.04,0.455,0.6,0.012,0.004,12.0,41.0,1.83,69.21501527387082,57.61733830339912,82.21188003905088,,,
practice_intercept_offset[3631],-0.411,0.04,-0.481,-0.337,0.012,0.004,12.0,48.0,1.83,-33.701306839927256,-38.18350822970742,-28.609116009728,,,
practice_intercept_offset[3632],0.578,0.04,0.506,0.655,0.012,0.005,11.0,30.0,1.89,78.24699235852404,65.8643334750305,92.51425173763629,,,
practice_intercept_offset[3633],0.834,0.04,0.76,0.91,0.012,0.005,11.0,29.0,1.89,130.251038626171,113.82762204968184,148.43225333848164,,,
practice_intercept_offset[3634],0.122,0.039,0.051,0.193,0.012,0.004,11.0,42.0,1.87,12.975410178031876,5.232289328320383,21.288279351911957,,,
practice_intercept_offset[3635],0.841,0.04,0.771,0.922,0.012,0.005,12.0,34.0,1.84,131.86845023275188,116.1927100281878,151.43139926443442,,,
practice_intercept_offset[3636],0.848,0.036,0.778,0.915,0.011,0.005,11.0,27.0,1.85,133.49722343978726,117.71136810045596,149.6775251904888,,,
practice_intercept_offset[3637],0.569,0.04,0.495,0.643,0.012,0.005,12.0,34.0,1.81,76.64996682211896,64.0498239057044,90.21788646473917,,,
practice_intercept_offset[3638],-0.076,0.038,-0.153,-0.007,0.011,0.005,12.0,27.0,1.77,-7.318379344061777,-14.18702781886062,-0.6975557066764893,,,
practice_intercept_offset[3639],0.665,0.039,0.593,0.737,0.011,0.004,12.0,46.0,1.81,94.44905213368313,80.94085067159598,108.96571302360564,,,
practice_intercept_offset[3640],0.01,0.041,-0.067,0.087,0.012,0.004,12.0,44.0,1.78,1.005016708416795,-6.480479866322342,9.089667971827776,,,
practice_intercept_offset[3641],0.127,0.039,0.054,0.2,0.012,0.004,11.0,40.0,1.85,13.54170177814864,5.548460215508011,22.140275816016985,,,
practice_intercept_offset[3642],-0.686,0.039,-0.761,-0.616,0.012,0.004,12.0,48.0,1.76,-49.64136086936286,-53.28010056618121,-45.98994753556293,,,
practice_intercept_offset[3643],0.503,0.037,0.428,0.569,0.011,0.005,11.0,27.0,1.84,65.367486118276,53.41860809675796,76.64996682211896,,,
practice_intercept_offset[3644],1.002,0.039,0.93,1.075,0.012,0.005,11.0,36.0,1.87,172.37238323058088,153.4509177617855,192.99929005337012,,,
practice_intercept_offset[3645],0.186,0.041,0.109,0.26,0.012,0.004,12.0,51.0,1.69,20.44222603776298,11.516235034144785,29.69300866657718,,,
practice_intercept_offset[3646],0.003,0.041,-0.073,0.08,0.012,0.004,12.0,46.0,1.73,0.3004504503377081,-7.039916997420725,8.328706767495863,,,
practice_intercept_offset[3647],-1.146,0.051,-1.245,-1.052,0.012,0.003,17.0,102.0,1.38,-68.20941470684365,-71.20590918692298,-65.07614269779192,,,
practice_intercept_offset[3648],0.246,0.041,0.172,0.321,0.012,0.004,12.0,36.0,1.81,27.88995735417381,18.76778332139057,37.85055808937538,,,
practice_intercept_offset[3649],-0.44,0.042,-0.517,-0.365,0.012,0.004,12.0,49.0,1.78,-35.59635789168587,-40.3693212366079,-30.58033491220211,,,
practice_intercept_offset[3650],0.08,0.038,0.006,0.15,0.011,0.005,12.0,29.0,1.77,8.328706767495863,0.6018036054064924,16.183424272828304,,,
practice_intercept_offset[3651],0.274,0.04,0.202,0.348,0.012,0.005,11.0,33.0,1.94,31.521480223872445,22.384800811135808,41.62322497400235,,,
practice_intercept_offset[3652],-0.344,0.046,-0.432,-0.259,0.013,0.006,12.0,37.0,1.78,-29.10710719504892,-35.079062331485254,-22.817697695629658,,,
practice_intercept_offset[3653],-0.205,0.04,-0.277,-0.13,0.012,0.004,11.0,39.0,1.94,-18.53526835885855,-24.194550288949166,-12.190456907943869,,,
practice_intercept_offset[3654],-0.205,0.041,-0.28,-0.129,0.012,0.004,12.0,51.0,1.74,-18.53526835885855,-24.42162585442745,-12.102603445441684,,,
practice_intercept_offset[3655],-0.102,0.041,-0.176,-0.027,0.012,0.004,12.0,44.0,1.74,-9.697044833112322,-16.138201666292595,-2.6638758475663216,,,
practice_intercept_offset[3656],-0.281,0.038,-0.354,-0.209,0.011,0.005,12.0,28.0,1.8,-24.4971664519792,-29.8125032644606,-18.860476435658857,,,
practice_intercept_offset[3657],-0.185,0.039,-0.259,-0.114,0.011,0.004,12.0,47.0,1.7,-16.889571614787435,-22.817697695629658,-10.77420441175917,,,
practice_intercept_offset[3658],0.527,0.041,0.457,0.607,0.012,0.004,12.0,43.0,1.8,69.38431492486188,57.93288842494408,83.49183782508534,,,
practice_intercept_offset[3659],-0.047,0.044,-0.136,0.032,0.014,0.006,11.0,26.0,2.03,-4.591260240962891,-12.71573675112807,3.251750530511832,,,
practice_intercept_offset[3660],-0.745,0.052,-0.843,-0.644,0.012,0.002,20.0,121.0,1.31,-52.526570006008754,-56.95826673850933,-47.48125329325639,,,
practice_intercept_offset[3661],0.778,0.045,0.686,0.857,0.014,0.006,11.0,30.0,1.85,117.71136810045596,98.57565995893265,135.60818352215472,,,
practice_intercept_offset[3662],-0.926,0.043,-1.005,-0.847,0.012,0.004,13.0,62.0,1.64,-60.386491414444464,-63.39553651959846,-57.13008979634229,,,
practice_intercept_offset[3663],-0.101,0.082,-0.268,0.057,0.011,0.001,52.0,574.0,1.11,-9.606696711413589,-23.509221889713604,5.865581039550016,,,
practice_intercept_offset[3664],0.116,0.039,0.045,0.188,0.012,0.005,11.0,36.0,1.88,12.29958721332547,4.602785990871694,20.68335153496053,,,
practice_intercept_offset[3665],-0.228,0.04,-0.299,-0.154,0.012,0.004,11.0,41.0,1.86,-20.38757401645464,-25.844059056498946,-14.27279789885426,,,
practice_intercept_offset[3666],-0.817,0.041,-0.893,-0.743,0.012,0.004,12.0,52.0,1.79,-55.82450666046077,-59.05743684015899,-52.431528135831215,,,
practice_intercept_offset[3667],0.399,0.041,0.326,0.476,0.012,0.004,12.0,37.0,1.83,49.03336186074026,38.54153688727846,60.96230159584366,,,
practice_intercept_offset[3668],-0.777,0.042,-0.854,-0.701,0.012,0.004,12.0,52.0,1.74,-54.02167057694348,-57.42913130141498,-50.39110333024735,,,
practice_intercept_offset[3669],-0.894,0.044,-0.975,-0.813,0.013,0.004,12.0,64.0,1.71,-59.098358938859306,-62.28076464368431,-55.64745081147905,,,
practice_intercept_offset[3670],1.897,0.04,1.826,1.98,0.012,0.006,12.0,29.0,1.83,566.5866815413448,520.9000916555538,624.2742985161012,,,
practice_intercept_offset[3671],-1.005,0.046,-1.09,-0.917,0.012,0.004,14.0,79.0,1.53,-63.39553651959846,-66.37835062932666,-60.0283606661866,,,
practice_intercept_offset[3672],-0.915,0.042,-0.992,-0.838,0.012,0.004,12.0,58.0,1.71,-59.94833739091811,-62.91657197018044,-56.74251915271134,,,
practice_intercept_offset[3673],0.727,0.037,0.655,0.797,0.011,0.005,12.0,27.0,1.83,106.88646943829713,92.51425173763629,121.8874310633741,,,
practice_intercept_offset[3674],-0.138,0.041,-0.213,-0.062,0.012,0.004,12.0,52.0,1.74,-12.890130825420163,-19.184386278351163,-6.011711320891111,,,
practice_intercept_offset[3675],0.078,0.047,-0.014,0.165,0.012,0.004,15.0,54.0,1.48,8.112265867008306,-1.3902455737138109,17.93931187113906,,,
practice_intercept_offset[3676],-0.97,0.043,-1.052,-0.892,0.013,0.004,12.0,60.0,1.7,-62.09169618966012,-65.07614269779192,-59.0164737988921,,,
practice_intercept_offset[3677],0.185,0.04,0.105,0.253,0.012,0.006,11.0,28.0,1.88,20.32184401276953,11.071061035570516,28.788327683463045,,,
practice_intercept_offset[3678],-1.62,0.045,-1.704,-1.537,0.012,0.004,14.0,53.0,1.57,-80.21013009163853,-81.8045750521961,-78.49747895883458,,,
practice_intercept_offset[3679],-1.022,0.041,-1.101,-0.947,0.012,0.004,13.0,34.0,1.66,-64.01255289979404,-66.74616210055413,-61.20970113988891,,,
practice_intercept_offset[3680],-1.785,0.045,-1.871,-1.704,0.013,0.004,13.0,48.0,1.63,-83.22029389998141,-84.60303848105337,-81.8045750521961,,,
practice_intercept_offset[3681],0.421,0.039,0.349,0.493,0.012,0.004,11.0,35.0,1.84,52.34842784087539,41.76491903419861,63.72205213891702,,,
practice_intercept_offset[3682],-1.819,0.046,-1.905,-1.732,0.013,0.004,14.0,56.0,1.56,-83.78121422752989,-85.11773573778596,-82.3069804517503,,,
practice_intercept_offset[3683],0.278,0.039,0.203,0.35,0.011,0.004,12.0,45.0,1.71,32.048619720909535,22.50724682474992,41.90675485932572,,,
practice_intercept_offset[3684],-0.282,0.039,-0.354,-0.213,0.011,0.004,12.0,40.0,1.78,-24.572631546691102,-29.8125032644606,-19.184386278351163,,,
practice_intercept_offset[3685],-1.29,0.046,-1.375,-1.206,0.013,0.003,14.0,74.0,1.58,-72.47292169102477,-74.71604041952536,-70.06075426902034,,,
practice_intercept_offset[3686],-1.59,0.044,-1.673,-1.51,0.013,0.004,13.0,59.0,1.64,-79.60743882657866,-81.2316829292851,-77.90900220406218,,,
practice_intercept_offset[3687],-0.528,0.051,-0.625,-0.428,0.012,0.003,19.0,115.0,1.34,-41.02166423871496,-46.473857148100976,-34.8188585201268,,,
