,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[L85020],-0.025,0.091,-0.192,0.147,0.0,0.001,37450.0,18826.0,1.0
1|practice_id[L85021],0.015,0.09,-0.152,0.184,0.0,0.001,35571.0,19147.0,1.0
1|practice_id[L85022],0.059,0.091,-0.11,0.233,0.0,0.001,38096.0,18762.0,1.0
1|practice_id[L85023],0.129,0.09,-0.042,0.296,0.0,0.001,37513.0,19216.0,1.0
1|practice_id[L85024],0.179,0.09,0.008,0.345,0.0,0.001,39393.0,19261.0,1.0
1|practice_id[L85025],-0.04,0.09,-0.204,0.135,0.0,0.001,38130.0,18916.0,1.0
1|practice_id[L85027],-0.019,0.09,-0.189,0.147,0.0,0.001,38580.0,18700.0,1.0
1|practice_id[L85028],0.268,0.15,-0.01,0.551,0.001,0.001,38607.0,19543.0,1.0
1|practice_id[L85029],0.116,0.09,-0.052,0.284,0.0,0.001,40986.0,19205.0,1.0
1|practice_id[L85030],-0.318,0.15,-0.599,-0.037,0.001,0.001,41571.0,18864.0,1.0
1|practice_id[L85031],-0.111,0.091,-0.277,0.061,0.0,0.001,40893.0,18343.0,1.0
1|practice_id[L85032],0.821,0.09,0.651,0.989,0.0,0.001,33267.0,19545.0,1.0
1|practice_id[L85033],-0.14,0.09,-0.306,0.029,0.0,0.001,37490.0,18966.0,1.0
1|practice_id[L85034],-0.311,0.09,-0.485,-0.144,0.0,0.001,40368.0,19510.0,1.0
1|practice_id[L85035],0.303,0.092,0.125,0.472,0.0,0.001,34901.0,19882.0,1.0
1|practice_id[L85036],-0.119,0.09,-0.288,0.053,0.0,0.001,36104.0,17980.0,1.0
1|practice_id[L85037],0.039,0.09,-0.128,0.21,0.0,0.001,37848.0,19577.0,1.0
1|practice_id[L85038],-0.232,0.09,-0.405,-0.066,0.0,0.001,39708.0,19554.0,1.0
1|practice_id[L85039],0.219,0.091,0.044,0.388,0.0,0.001,38047.0,19317.0,1.0
1|practice_id[L85040],-0.177,0.09,-0.346,-0.007,0.0,0.001,37115.0,19192.0,1.0
1|practice_id[L85041],-0.215,0.098,-0.392,-0.023,0.0,0.001,38623.0,18957.0,1.0
1|practice_id[L85042],-0.172,0.09,-0.344,-0.005,0.0,0.001,37137.0,19333.0,1.0
1|practice_id[L85043],0.099,0.091,-0.073,0.268,0.0,0.001,37080.0,20235.0,1.0
1|practice_id[L85044],-0.085,0.09,-0.256,0.084,0.0,0.001,43097.0,18893.0,1.0
1|practice_id[L85045],-0.116,0.177,-0.461,0.202,0.001,0.001,34509.0,17195.0,1.0
1|practice_id[L85046],0.492,0.09,0.324,0.661,0.0,0.001,36590.0,19214.0,1.0
1|practice_id[L85047],0.221,0.089,0.05,0.385,0.0,0.001,37100.0,18128.0,1.0
1|practice_id[L85048],0.019,0.091,-0.148,0.195,0.0,0.001,39508.0,18700.0,1.0
1|practice_id[L85050],0.145,0.09,-0.028,0.311,0.0,0.001,36863.0,20397.0,1.0
1|practice_id[L85051],-0.357,0.089,-0.527,-0.189,0.0,0.001,35679.0,18868.0,1.0
1|practice_id[L85052],0.451,0.09,0.283,0.619,0.0,0.001,36683.0,18804.0,1.0
1|practice_id[L85053],0.323,0.09,0.154,0.492,0.0,0.001,36128.0,18165.0,1.0
1|practice_id[L85054],0.329,0.149,0.041,0.603,0.001,0.001,38845.0,19355.0,1.0
1|practice_id[L85055],-0.055,0.091,-0.227,0.111,0.0,0.001,42356.0,18532.0,1.0
1|practice_id[L85056],0.044,0.09,-0.125,0.215,0.0,0.001,38602.0,19643.0,1.0
1|practice_id[L85059],0.218,0.369,-0.482,0.902,0.002,0.003,31989.0,18076.0,1.0
1|practice_id[L85060],0.07,0.118,-0.148,0.296,0.001,0.001,34661.0,19829.0,1.0
1|practice_id[L85061],-0.419,0.151,-0.699,-0.133,0.001,0.001,36490.0,17789.0,1.0
1|practice_id[L85062],0.088,0.09,-0.084,0.254,0.0,0.001,38640.0,17658.0,1.0
1|practice_id[L85064],-0.055,0.09,-0.226,0.115,0.0,0.001,36765.0,19549.0,1.0
1|practice_id[L85065],-0.025,0.09,-0.199,0.139,0.0,0.001,37572.0,19177.0,1.0
1|practice_id[L85066],-0.297,0.089,-0.462,-0.13,0.0,0.001,35401.0,19942.0,1.0
1|practice_id[L85601],-0.328,0.09,-0.493,-0.156,0.0,0.001,34282.0,19366.0,1.0
1|practice_id[L85602],-0.246,0.217,-0.644,0.177,0.001,0.001,37549.0,19058.0,1.0
1|practice_id[L85607],-0.186,0.09,-0.354,-0.016,0.0,0.001,37486.0,19570.0,1.0
1|practice_id[L85608],-0.456,0.142,-0.719,-0.189,0.001,0.001,36667.0,18327.0,1.0
1|practice_id[L85609],0.09,0.09,-0.083,0.257,0.0,0.001,38697.0,18720.0,1.0
1|practice_id[L85611],0.135,0.091,-0.032,0.306,0.0,0.001,41312.0,18706.0,1.0
1|practice_id[L85612],0.235,0.091,0.062,0.402,0.0,0.001,40433.0,19012.0,1.0
1|practice_id[L85616],0.786,0.155,0.497,1.077,0.001,0.001,30734.0,19040.0,1.0
1|practice_id[L85619],0.494,0.15,0.219,0.782,0.001,0.001,39412.0,18899.0,1.0
1|practice_id[L85624],-0.3,0.15,-0.578,-0.017,0.001,0.001,37305.0,19063.0,1.0
1|practice_id[M81001],-0.606,0.091,-0.781,-0.442,0.0,0.001,41347.0,20088.0,1.0
1|practice_id[M81002],-0.354,0.09,-0.527,-0.19,0.0,0.001,36928.0,19331.0,1.0
1|practice_id[M81003],0.432,0.09,0.26,0.601,0.0,0.001,37586.0,18732.0,1.0
1|practice_id[M81004],0.41,0.09,0.241,0.579,0.0,0.001,40662.0,19951.0,1.0
1|practice_id[M81005],-0.055,0.089,-0.224,0.109,0.0,0.001,36393.0,19057.0,1.0
1|practice_id[M81006],0.128,0.089,-0.042,0.294,0.0,0.001,40433.0,19452.0,1.0
1|practice_id[M81007],-0.01,0.091,-0.185,0.158,0.0,0.001,38614.0,18997.0,1.0
1|practice_id[M81008],0.086,0.09,-0.081,0.259,0.0,0.001,38355.0,19074.0,1.0
1|practice_id[M81009],0.455,0.09,0.285,0.621,0.0,0.001,39871.0,19662.0,1.0
1|practice_id[M81010],0.214,0.09,0.046,0.384,0.0,0.001,36918.0,19010.0,1.0
1|practice_id[M81011],-0.217,0.09,-0.382,-0.043,0.0,0.001,37807.0,18894.0,1.0
1|practice_id[M81012],-0.669,0.091,-0.839,-0.497,0.0,0.001,37044.0,18773.0,1.0
1|practice_id[M81013],0.026,0.116,-0.199,0.238,0.001,0.001,33731.0,19432.0,1.0
1|practice_id[M81014],0.06,0.116,-0.16,0.278,0.001,0.001,31534.0,19132.0,1.0
1|practice_id[M81015],-0.169,0.09,-0.344,-0.007,0.0,0.001,36911.0,19110.0,1.0
1|practice_id[M81016],-0.47,0.091,-0.644,-0.304,0.0,0.001,34976.0,18825.0,1.0
1|practice_id[M81017],-0.113,0.091,-0.287,0.055,0.0,0.001,37417.0,18780.0,1.0
1|practice_id[M81018],0.194,0.09,0.026,0.363,0.0,0.001,36030.0,18616.0,1.0
1|practice_id[M81019],0.219,0.09,0.054,0.388,0.0,0.001,35963.0,18043.0,1.0
1|practice_id[M81020],-0.047,0.089,-0.215,0.12,0.0,0.001,40752.0,19024.0,1.0
1|practice_id[M81021],0.145,0.09,-0.021,0.318,0.0,0.001,35711.0,18077.0,1.0
1|practice_id[M81022],0.004,0.09,-0.167,0.172,0.0,0.001,37899.0,19210.0,1.0
1|practice_id[M81023],-0.194,0.119,-0.415,0.027,0.001,0.001,36359.0,17681.0,1.0
1|practice_id[M81024],0.174,0.09,0.008,0.344,0.0,0.001,38599.0,19132.0,1.0
1|practice_id[M81025],0.133,0.09,-0.039,0.299,0.0,0.001,36202.0,19667.0,1.0
1|practice_id[M81026],-0.157,0.09,-0.334,0.005,0.0,0.001,35775.0,18351.0,1.0
1|practice_id[M81027],-0.257,0.09,-0.424,-0.085,0.0,0.001,38296.0,18472.0,1.0
1|practice_id[M81029],0.018,0.091,-0.158,0.186,0.0,0.001,39778.0,18903.0,1.0
1|practice_id[M81032],-0.067,0.09,-0.232,0.105,0.0,0.001,40824.0,18662.0,1.0
1|practice_id[M81033],0.171,0.09,0.007,0.345,0.0,0.001,34412.0,18944.0,1.0
1|practice_id[M81034],-0.242,0.091,-0.411,-0.071,0.0,0.001,35811.0,19152.0,1.0
1|practice_id[M81035],-0.07,0.089,-0.241,0.094,0.0,0.001,38152.0,18727.0,1.0
1|practice_id[M81037],0.009,0.09,-0.16,0.179,0.0,0.001,38162.0,18657.0,1.0
1|practice_id[M81038],-0.019,0.09,-0.192,0.146,0.0,0.001,40333.0,19232.0,1.0
1|practice_id[M81039],-0.199,0.091,-0.367,-0.027,0.0,0.001,35459.0,18720.0,1.0
1|practice_id[M81040],-0.793,0.091,-0.974,-0.63,0.0,0.001,38294.0,19864.0,1.0
1|practice_id[M81041],0.192,0.091,0.018,0.359,0.0,0.001,36630.0,18527.0,1.0
1|practice_id[M81042],-0.244,0.09,-0.417,-0.08,0.0,0.001,37774.0,19504.0,1.0
1|practice_id[M81043],0.29,0.09,0.123,0.463,0.0,0.001,37074.0,19026.0,1.0
1|practice_id[M81044],0.024,0.089,-0.142,0.193,0.0,0.001,37623.0,19412.0,1.0
1|practice_id[M81045],-0.158,0.09,-0.321,0.018,0.0,0.001,38538.0,18407.0,1.0
1|practice_id[M81046],-0.079,0.091,-0.252,0.091,0.0,0.001,38830.0,18662.0,1.0
1|practice_id[M81047],0.187,0.091,0.016,0.357,0.0,0.001,36687.0,19446.0,1.0
1|practice_id[M81048],0.057,0.125,-0.17,0.3,0.001,0.001,44530.0,19363.0,1.0
1|practice_id[M81049],0.194,0.091,0.025,0.366,0.0,0.001,38064.0,18409.0,1.0
1|practice_id[M81054],0.046,0.09,-0.122,0.218,0.0,0.001,38979.0,18606.0,1.0
1|practice_id[M81055],0.566,0.091,0.39,0.734,0.0,0.001,37089.0,17995.0,1.0
1|practice_id[M81056],0.343,0.09,0.174,0.513,0.0,0.001,37562.0,19228.0,1.0
1|practice_id[M81057],0.414,0.09,0.249,0.587,0.0,0.001,38311.0,19619.0,1.0
1|practice_id[M81058],0.041,0.09,-0.129,0.209,0.0,0.001,37963.0,18326.0,1.0
1|practice_id[M81061],0.005,0.091,-0.165,0.178,0.0,0.001,39107.0,18123.0,1.0
1|practice_id[M81062],0.321,0.09,0.146,0.483,0.0,0.001,39441.0,18393.0,1.0
1|practice_id[M81063],-0.055,0.089,-0.226,0.109,0.0,0.001,39880.0,19167.0,1.0
1|practice_id[M81064],-0.204,0.09,-0.378,-0.04,0.0,0.001,40828.0,19030.0,1.0
1|practice_id[M81065],0.763,0.194,0.396,1.128,0.001,0.001,28832.0,18485.0,1.0
1|practice_id[M81066],0.262,0.089,0.095,0.431,0.0,0.001,37357.0,19435.0,1.0
1|practice_id[M81067],-0.46,0.09,-0.629,-0.289,0.0,0.001,37810.0,18938.0,1.0
1|practice_id[M81068],0.086,0.09,-0.081,0.257,0.0,0.001,38022.0,17777.0,1.0
1|practice_id[M81069],-0.508,0.089,-0.673,-0.339,0.0,0.001,37580.0,19192.0,1.0
1|practice_id[M81070],-0.01,0.09,-0.181,0.157,0.0,0.001,36215.0,19464.0,1.0
1|practice_id[M81072],-0.134,0.091,-0.308,0.035,0.0,0.001,36625.0,17599.0,1.0
1|practice_id[M81073],0.402,0.091,0.229,0.569,0.0,0.001,37830.0,18768.0,1.0
1|practice_id[M81074],0.082,0.09,-0.09,0.248,0.0,0.001,39713.0,18815.0,1.0
1|practice_id[M81075],-0.119,0.092,-0.294,0.05,0.0,0.001,40435.0,19025.0,1.0
1|practice_id[M81076],0.144,0.089,-0.02,0.315,0.0,0.001,35405.0,19937.0,1.0
1|practice_id[M81077],0.092,0.09,-0.073,0.265,0.0,0.001,37714.0,19197.0,1.0
1|practice_id[M81078],0.272,0.09,0.102,0.441,0.0,0.001,38645.0,18512.0,1.0
1|practice_id[M81079],0.803,0.126,0.564,1.039,0.001,0.001,34388.0,18469.0,1.0
1|practice_id[M81080],0.19,0.118,-0.032,0.411,0.001,0.001,38224.0,18965.0,1.0
1|practice_id[M81081],-0.328,0.09,-0.502,-0.163,0.0,0.001,36224.0,19508.0,1.0
1|practice_id[M81082],-0.068,0.09,-0.234,0.102,0.0,0.001,37650.0,18842.0,1.0
1|practice_id[M81083],-0.063,0.091,-0.235,0.104,0.0,0.001,36964.0,18399.0,1.0
1|practice_id[M81084],0.066,0.09,-0.103,0.236,0.0,0.001,37361.0,18939.0,1.0
1|practice_id[M81087],-0.17,0.103,-0.361,0.026,0.001,0.001,37992.0,18498.0,1.0
1|practice_id[M81089],0.182,0.091,0.011,0.352,0.0,0.001,34295.0,18651.0,1.0
1|practice_id[M81090],0.099,0.09,-0.077,0.263,0.0,0.001,33654.0,18932.0,1.0
1|practice_id[M81091],-0.206,0.09,-0.37,-0.034,0.0,0.001,38157.0,18768.0,1.0
1|practice_id[M81092],0.523,0.09,0.354,0.695,0.0,0.001,39341.0,18307.0,1.0
1|practice_id[M81093],0.26,0.09,0.097,0.434,0.0,0.001,37383.0,19569.0,1.0
1|practice_id[M81094],0.055,0.09,-0.114,0.222,0.0,0.001,37917.0,19641.0,1.0
1|practice_id[M81600],-0.303,0.09,-0.471,-0.135,0.0,0.001,35592.0,19649.0,1.0
1|practice_id[M81604],0.045,0.091,-0.126,0.217,0.0,0.001,38432.0,19753.0,1.0
1|practice_id[M81605],0.273,0.091,0.096,0.439,0.0,0.001,36777.0,18527.0,1.0
1|practice_id[M81608],-0.304,0.09,-0.479,-0.142,0.0,0.001,40944.0,18688.0,1.0
1|practice_id[M81616],0.67,0.09,0.508,0.846,0.0,0.001,36108.0,19373.0,1.0
1|practice_id[M81617],-0.019,0.09,-0.187,0.152,0.0,0.001,36905.0,18959.0,1.0
1|practice_id[M81621],0.518,0.09,0.347,0.684,0.0,0.001,37781.0,18555.0,1.0
1|practice_id[M81627],-0.293,0.09,-0.466,-0.128,0.0,0.001,38418.0,19228.0,1.0
1|practice_id[M81629],-0.131,0.09,-0.305,0.032,0.0,0.001,37103.0,17740.0,1.0
1|practice_id[M81636],0.388,0.091,0.217,0.558,0.0,0.001,37111.0,18823.0,1.0
1|practice_id[M82001],-0.156,0.247,-0.611,0.315,0.001,0.002,35552.0,17589.0,1.0
1|practice_id[M82002],0.057,0.09,-0.108,0.23,0.0,0.001,33919.0,19616.0,1.0
1|practice_id[M82003],-0.414,0.09,-0.584,-0.243,0.0,0.001,34323.0,19618.0,1.0
1|practice_id[M82004],-0.028,0.09,-0.191,0.15,0.0,0.001,38721.0,19326.0,1.0
1|practice_id[M82005],0.352,0.094,0.18,0.532,0.0,0.001,36884.0,19714.0,1.0
1|practice_id[M82006],-0.565,0.091,-0.736,-0.4,0.0,0.001,39269.0,19646.0,1.0
1|practice_id[M82007],0.159,0.09,-0.011,0.328,0.0,0.001,37100.0,19027.0,1.0
1|practice_id[M82008],-0.083,0.091,-0.257,0.084,0.0,0.001,38372.0,19177.0,1.0
1|practice_id[M82009],0.262,0.09,0.097,0.434,0.0,0.001,40059.0,17690.0,1.0
1|practice_id[M82010],-0.239,0.091,-0.411,-0.069,0.0,0.001,35918.0,18060.0,1.0
1|practice_id[M82011],-0.233,0.091,-0.406,-0.061,0.0,0.001,39556.0,18430.0,1.0
1|practice_id[M82012],0.159,0.09,-0.014,0.325,0.0,0.001,38716.0,19818.0,1.0
1|practice_id[M82013],0.077,0.091,-0.088,0.253,0.0,0.001,38288.0,18424.0,1.0
1|practice_id[M82014],-0.278,0.09,-0.444,-0.105,0.0,0.001,37078.0,17016.0,1.0
1|practice_id[M82015],-0.245,0.371,-0.926,0.459,0.002,0.002,31118.0,18937.0,1.0
1|practice_id[M82016],0.16,0.09,-0.008,0.331,0.0,0.001,35953.0,19162.0,1.0
1|practice_id[M82017],-0.041,0.09,-0.216,0.122,0.0,0.001,37908.0,18894.0,1.0
1|practice_id[M82018],0.413,0.089,0.246,0.582,0.0,0.001,34441.0,18759.0,1.0
1|practice_id[M82019],-0.043,0.09,-0.212,0.125,0.0,0.001,38055.0,19642.0,1.0
1|practice_id[M82020],0.112,0.09,-0.056,0.284,0.0,0.001,37261.0,18948.0,1.0
1|practice_id[M82021],0.175,0.09,0.009,0.345,0.0,0.001,34589.0,19598.0,1.0
1|practice_id[M82022],0.168,0.095,-0.01,0.347,0.0,0.001,38928.0,18677.0,1.0
1|practice_id[M82023],-0.215,0.09,-0.388,-0.052,0.0,0.001,38230.0,19210.0,1.0
1|practice_id[M82024],-0.288,0.091,-0.458,-0.115,0.0,0.001,39589.0,19888.0,1.0
1|practice_id[M82025],-0.365,0.09,-0.537,-0.198,0.0,0.001,37568.0,19399.0,1.0
1|practice_id[M82026],0.443,0.094,0.269,0.623,0.0,0.001,37865.0,19053.0,1.0
1|practice_id[M82027],-0.306,0.097,-0.486,-0.124,0.001,0.001,35339.0,19139.0,1.0
1|practice_id[M82028],0.259,0.09,0.086,0.427,0.0,0.001,34568.0,18955.0,1.0
1|practice_id[M82029],-0.709,0.142,-0.979,-0.447,0.001,0.001,33040.0,18697.0,1.0
1|practice_id[M82030],-0.157,0.091,-0.332,0.009,0.0,0.001,38125.0,18784.0,1.0
1|practice_id[M82031],0.154,0.09,-0.014,0.321,0.0,0.001,37958.0,18450.0,1.0
1|practice_id[M82032],0.308,0.09,0.134,0.474,0.0,0.001,39838.0,19670.0,1.0
1|practice_id[M82033],-0.101,0.089,-0.27,0.065,0.0,0.001,38285.0,20542.0,1.0
1|practice_id[M82034],-0.195,0.091,-0.37,-0.031,0.0,0.001,39571.0,19518.0,1.0
1|practice_id[M82035],0.107,0.09,-0.06,0.278,0.0,0.001,38080.0,20352.0,1.0
1|practice_id[M82038],-0.437,0.09,-0.612,-0.273,0.0,0.001,38315.0,19015.0,1.0
1|practice_id[M82039],-0.11,0.091,-0.275,0.067,0.0,0.001,38224.0,19504.0,1.0
1|practice_id[M82040],-0.116,0.091,-0.281,0.058,0.0,0.001,37523.0,18879.0,1.0
1|practice_id[M82041],-0.157,0.091,-0.331,0.009,0.0,0.001,38043.0,19159.0,1.0
1|practice_id[M82042],-0.161,0.09,-0.333,0.004,0.0,0.001,39450.0,18656.0,1.0
1|practice_id[M82043],0.041,0.091,-0.131,0.213,0.0,0.001,35080.0,19232.0,1.0
1|practice_id[M82044],-0.03,0.09,-0.197,0.143,0.0,0.001,40798.0,19498.0,1.0
1|practice_id[M82045],0.372,0.115,0.164,0.599,0.001,0.001,35978.0,20424.0,1.0
1|practice_id[M82046],-0.451,0.09,-0.623,-0.285,0.0,0.001,39515.0,19132.0,1.0
1|practice_id[M82047],-0.429,0.091,-0.607,-0.267,0.0,0.001,40209.0,18659.0,1.0
1|practice_id[M82048],-0.487,0.091,-0.651,-0.313,0.0,0.001,35878.0,17377.0,1.0
1|practice_id[M82050],0.491,0.204,0.109,0.872,0.001,0.001,33219.0,18479.0,1.0
1|practice_id[M82051],0.123,0.089,-0.044,0.29,0.0,0.001,37060.0,18889.0,1.0
1|practice_id[M82054],-0.901,0.198,-1.27,-0.527,0.001,0.001,34359.0,17651.0,1.0
1|practice_id[M82055],-0.394,0.164,-0.695,-0.082,0.001,0.001,33559.0,18653.0,1.0
1|practice_id[M82056],-0.32,0.089,-0.484,-0.151,0.0,0.001,34580.0,19334.0,1.0
1|practice_id[M82057],0.018,0.09,-0.15,0.185,0.0,0.001,38296.0,18785.0,1.0
1|practice_id[M82058],0.147,0.091,-0.025,0.316,0.0,0.001,37158.0,19350.0,1.0
1|practice_id[M82059],-0.216,0.09,-0.385,-0.047,0.0,0.001,38637.0,19283.0,1.0
1|practice_id[M82060],0.313,0.091,0.14,0.481,0.0,0.001,39414.0,19577.0,1.0
1|practice_id[M82601],0.182,0.091,0.01,0.349,0.0,0.001,42159.0,18633.0,1.0
1|practice_id[M82604],-0.036,0.09,-0.207,0.13,0.0,0.001,34744.0,19563.0,1.0
1|practice_id[M82606],-0.17,0.091,-0.343,-0.0,0.0,0.001,38546.0,19147.0,1.0
1|practice_id[M82607],0.285,0.247,-0.164,0.765,0.001,0.002,37145.0,18014.0,1.0
1|practice_id[M82612],-0.484,0.22,-0.896,-0.068,0.001,0.002,37844.0,16729.0,1.0
1|practice_id[M82616],-0.154,0.09,-0.324,0.015,0.0,0.001,37552.0,19506.0,1.0
1|practice_id[M82619],-0.02,0.146,-0.297,0.252,0.001,0.001,35379.0,18890.0,1.0
1|practice_id[M82620],-0.073,0.09,-0.24,0.096,0.0,0.001,39203.0,18976.0,1.0
1|practice_id[M83006],-0.002,0.09,-0.169,0.167,0.0,0.001,37481.0,19718.0,1.0
1|practice_id[M83009],0.057,0.09,-0.112,0.227,0.0,0.001,34440.0,17941.0,1.0
1|practice_id[M83010],0.265,0.091,0.093,0.435,0.0,0.001,35224.0,19521.0,1.0
1|practice_id[M83013],-0.059,0.091,-0.227,0.113,0.0,0.001,35080.0,19009.0,1.0
1|practice_id[M83016],0.147,0.09,-0.023,0.316,0.0,0.001,37489.0,19059.0,1.0
1|practice_id[M83017],-0.503,0.09,-0.675,-0.336,0.0,0.001,39167.0,18810.0,1.0
1|practice_id[M83018],-0.009,0.09,-0.174,0.161,0.0,0.001,37382.0,19945.0,1.0
1|practice_id[M83024],-0.153,0.089,-0.32,0.016,0.0,0.001,38779.0,18405.0,1.0
1|practice_id[M83026],0.415,0.091,0.248,0.587,0.0,0.001,40912.0,19782.0,1.0
1|practice_id[M83027],0.642,0.09,0.472,0.809,0.0,0.001,35310.0,19033.0,1.0
1|practice_id[M83030],-0.04,0.09,-0.208,0.134,0.0,0.001,39007.0,17991.0,1.0
1|practice_id[M83031],0.115,0.09,-0.053,0.285,0.0,0.001,37440.0,19391.0,1.0
1|practice_id[M83032],0.426,0.091,0.254,0.595,0.0,0.001,37310.0,19574.0,1.0
1|practice_id[M83033],-0.659,0.09,-0.824,-0.487,0.0,0.001,37140.0,19194.0,1.0
1|practice_id[M83035],-0.407,0.091,-0.58,-0.237,0.0,0.001,35899.0,19266.0,1.0
1|practice_id[M83036],-0.028,0.091,-0.207,0.136,0.0,0.001,36986.0,19454.0,1.0
1|practice_id[M83037],-0.112,0.091,-0.282,0.058,0.0,0.001,38745.0,18948.0,1.0
1|practice_id[M83041],0.386,0.091,0.216,0.557,0.0,0.001,34846.0,19831.0,1.0
1|practice_id[M83042],-0.133,0.091,-0.303,0.039,0.0,0.001,36487.0,19329.0,1.0
1|practice_id[M83043],-0.533,0.205,-0.917,-0.148,0.001,0.001,35770.0,18565.0,1.0
1|practice_id[M83044],-0.127,0.091,-0.299,0.043,0.0,0.001,36873.0,18017.0,1.0
1|practice_id[M83045],0.059,0.09,-0.104,0.233,0.0,0.001,37858.0,18896.0,1.0
1|practice_id[M83048],0.248,0.09,0.074,0.415,0.0,0.001,37862.0,17798.0,1.0
1|practice_id[M83049],0.009,0.089,-0.156,0.179,0.0,0.001,36398.0,19631.0,1.0
1|practice_id[M83050],0.168,0.091,-0.009,0.335,0.0,0.001,36357.0,18982.0,1.0
1|practice_id[M83051],-0.268,0.09,-0.435,-0.098,0.0,0.001,37130.0,19765.0,1.0
1|practice_id[M83052],-0.121,0.09,-0.288,0.053,0.0,0.001,35202.0,19375.0,1.0
1|practice_id[M83057],0.213,0.09,0.04,0.378,0.0,0.001,35592.0,17874.0,1.0
1|practice_id[M83059],-0.01,0.09,-0.177,0.16,0.0,0.001,38770.0,18742.0,1.0
1|practice_id[M83062],-0.173,0.09,-0.337,-0.0,0.0,0.001,37973.0,19277.0,1.0
1|practice_id[M83063],-0.186,0.091,-0.356,-0.015,0.0,0.001,36178.0,19592.0,1.0
1|practice_id[M83064],-0.236,0.173,-0.561,0.09,0.001,0.001,30344.0,18480.0,1.0
1|practice_id[M83065],0.236,0.09,0.068,0.406,0.0,0.001,39320.0,18597.0,1.0
1|practice_id[M83070],0.027,0.09,-0.143,0.196,0.0,0.001,39542.0,19095.0,1.0
1|practice_id[M83072],-0.109,0.091,-0.278,0.066,0.0,0.001,39088.0,18764.0,1.0
1|practice_id[M83073],0.705,0.09,0.541,0.879,0.0,0.001,35787.0,17617.0,1.0
1|practice_id[M83074],-0.02,0.09,-0.193,0.149,0.0,0.001,35055.0,18874.0,1.0
1|practice_id[M83078],-0.458,0.131,-0.701,-0.207,0.001,0.001,31113.0,18114.0,1.0
1|practice_id[M83080],-0.404,0.155,-0.69,-0.105,0.001,0.001,35340.0,17562.0,1.0
1|practice_id[M83088],0.106,0.09,-0.057,0.283,0.0,0.001,38428.0,19721.0,1.0
1|practice_id[M83092],-0.361,0.09,-0.527,-0.19,0.0,0.001,37442.0,19282.0,1.0
1|practice_id[M83093],-0.163,0.091,-0.337,0.005,0.0,0.001,34796.0,18289.0,1.0
1|practice_id[M83097],-0.333,0.09,-0.502,-0.165,0.0,0.001,39286.0,18514.0,1.0
1|practice_id[M83107],0.274,0.089,0.109,0.444,0.0,0.001,37137.0,18018.0,1.0
1|practice_id[M83109],-0.436,0.09,-0.605,-0.267,0.0,0.001,37742.0,18398.0,1.0
1|practice_id[M83110],0.048,0.091,-0.12,0.221,0.0,0.001,34100.0,17807.0,1.0
1|practice_id[M83111],-0.217,0.089,-0.38,-0.045,0.0,0.001,36374.0,19641.0,1.0
1|practice_id[M83113],0.061,0.09,-0.114,0.227,0.0,0.001,37256.0,17929.0,1.0
1|practice_id[M83115],0.612,0.091,0.44,0.782,0.0,0.001,39834.0,18828.0,1.0
1|practice_id[M83117],-0.49,0.09,-0.662,-0.325,0.0,0.001,37064.0,18019.0,1.0
1|practice_id[M83125],0.294,0.09,0.128,0.466,0.0,0.001,36595.0,19666.0,1.0
1|practice_id[M83129],-0.225,0.09,-0.396,-0.056,0.0,0.001,36668.0,18690.0,1.0
1|practice_id[M83130],-0.054,0.091,-0.224,0.116,0.0,0.001,37711.0,19548.0,1.0
1|practice_id[M83132],0.074,0.091,-0.097,0.241,0.0,0.001,40631.0,18930.0,1.0
1|practice_id[M83139],-0.087,0.09,-0.26,0.081,0.0,0.001,38493.0,19165.0,1.0
1|practice_id[M83144],-0.672,0.361,-1.33,0.019,0.002,0.003,30366.0,18292.0,1.0
1|practice_id[M83148],0.243,0.091,0.072,0.413,0.0,0.001,39750.0,18636.0,1.0
1|practice_id[M83608],0.087,0.09,-0.086,0.255,0.0,0.001,36077.0,19945.0,1.0
1|practice_id[M83613],-0.806,0.203,-1.187,-0.428,0.001,0.001,33394.0,18365.0,1.0
1|practice_id[M83616],-0.353,0.09,-0.526,-0.186,0.0,0.001,37140.0,18017.0,1.0
1|practice_id[M83617],-0.11,0.089,-0.277,0.059,0.0,0.001,37131.0,18877.0,1.0
1|practice_id[M83637],-0.541,0.09,-0.706,-0.366,0.0,0.001,36849.0,18994.0,1.0
1|practice_id[M83638],-0.219,0.09,-0.381,-0.045,0.0,0.001,38373.0,18422.0,1.0
1|practice_id[M83639],-0.261,0.141,-0.524,0.007,0.001,0.001,32349.0,17911.0,1.0
1|practice_id[M83641],0.053,0.09,-0.113,0.223,0.0,0.001,37737.0,18356.0,1.0
1|practice_id[M83662],-0.153,0.257,-0.628,0.337,0.001,0.002,32185.0,17634.0,1.0
1|practice_id[M83668],-0.323,0.091,-0.493,-0.153,0.0,0.001,39125.0,18643.0,1.0
1|practice_id[M83680],-0.064,0.09,-0.235,0.1,0.0,0.001,35036.0,19159.0,1.0
1|practice_id[M83681],0.029,0.09,-0.144,0.193,0.0,0.001,37240.0,17826.0,1.0
1|practice_id[M83692],0.987,0.159,0.691,1.288,0.001,0.001,35962.0,18115.0,1.0
