name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
date_code|practice_id[N81646],-0.541,0.245,-1.017,-0.06,0.002,0.002,23596.0,17807.0,1.0
date_code|practice_id[N81655],0.68,0.106,0.472,0.886,0.001,0.001,28116.0,18899.0,1.0
date_code|practice_id[N82004],-0.032,0.105,-0.243,0.171,0.001,0.001,28415.0,18403.0,1.0
date_code|practice_id[N82009],-0.43,0.105,-0.632,-0.221,0.001,0.001,31678.0,20275.0,1.0
date_code|practice_id[N82033],0.881,0.107,0.672,1.091,0.001,0.001,30305.0,19988.0,1.0
date_code|practice_id[N82034],0.15,0.107,-0.062,0.357,0.001,0.001,30737.0,19159.0,1.0
date_code|practice_id[N82054],0.184,0.106,-0.023,0.392,0.001,0.001,31599.0,18289.0,1.0
date_code|practice_id[N82062],0.753,0.106,0.536,0.954,0.001,0.001,28919.0,19647.0,1.0
date_code|practice_id[N82070],-0.087,0.107,-0.293,0.126,0.001,0.001,30175.0,20019.0,1.0
date_code|practice_id[N82073],-0.833,0.107,-1.042,-0.623,0.001,0.001,27844.0,19374.0,1.0
date_code|practice_id[N82076],-0.759,0.106,-0.972,-0.555,0.001,0.001,30030.0,19686.0,1.0
date_code|practice_id[N82082],-0.724,0.107,-0.937,-0.518,0.001,0.001,32764.0,19606.0,1.0
date_code|practice_id[N82091],-0.962,0.107,-1.173,-0.755,0.001,0.001,30787.0,18757.0,1.0
date_code|practice_id[N82115],0.785,0.106,0.577,0.995,0.001,0.001,27041.0,18571.0,1.0
date_code|practice_id[N82117],0.922,0.107,0.714,1.132,0.001,0.001,30146.0,19698.0,1.0
date_code|practice_id[N82617],0.326,0.105,0.12,0.53,0.001,0.001,30235.0,19585.0,1.0
date_code|practice_id[N82641],0.118,0.105,-0.091,0.322,0.001,0.001,31892.0,20359.0,1.0
date_code|practice_id[N82646],-0.609,0.106,-0.818,-0.403,0.001,0.001,33873.0,19590.0,1.0
date_code|practice_id[N82674],-0.117,0.231,-0.558,0.342,0.002,0.001,23637.0,17957.0,1.0
date_code|practice_id[N82675],-1.037,0.132,-1.286,-0.772,0.001,0.001,31830.0,19970.0,1.0
date_code|practice_id[N85001],-0.18,0.107,-0.391,0.026,0.001,0.001,31311.0,19023.0,1.0
date_code|practice_id[N85002],0.951,0.106,0.744,1.157,0.001,0.001,32274.0,18770.0,1.0
date_code|practice_id[N85003],0.048,0.106,-0.159,0.257,0.001,0.001,30788.0,19569.0,1.0
date_code|practice_id[N85004],-0.411,0.275,-0.944,0.13,0.002,0.002,25049.0,18403.0,1.0
date_code|practice_id[N85005],0.02,0.107,-0.178,0.242,0.001,0.001,29717.0,19716.0,1.0
date_code|practice_id[N85006],0.214,0.106,0.006,0.418,0.001,0.001,32495.0,20255.0,1.0
date_code|practice_id[N85007],0.648,0.106,0.444,0.859,0.001,0.001,31635.0,20055.0,1.0
date_code|practice_id[N85008],-0.368,0.107,-0.575,-0.153,0.001,0.001,29946.0,18375.0,1.0
date_code|practice_id[N85009],0.049,0.107,-0.165,0.254,0.001,0.001,33716.0,19533.0,1.0
date_code|practice_id[N85011],-0.314,0.275,-0.852,0.219,0.002,0.002,23985.0,18795.0,1.0
date_code|practice_id[N85012],0.159,0.107,-0.046,0.373,0.001,0.001,32677.0,19604.0,1.0
date_code|practice_id[N85013],0.623,0.107,0.42,0.836,0.001,0.001,31136.0,20412.0,1.0
date_code|practice_id[N85014],-0.398,0.106,-0.604,-0.187,0.001,0.001,31405.0,19966.0,1.0
date_code|practice_id[N85015],0.104,0.106,-0.106,0.312,0.001,0.001,32989.0,19322.0,1.0
date_code|practice_id[N85016],0.418,0.106,0.205,0.621,0.001,0.001,33152.0,19498.0,1.0
date_code|practice_id[N85017],0.239,0.107,0.036,0.456,0.001,0.001,34463.0,19780.0,1.0
date_code|practice_id[N85018],0.663,0.107,0.454,0.871,0.001,0.001,32559.0,19720.0,1.0
date_code|practice_id[N85019],0.857,0.107,0.646,1.066,0.001,0.001,31394.0,18829.0,1.0
date_code|practice_id[N85020],1.148,0.106,0.935,1.35,0.001,0.001,29770.0,18718.0,1.0
date_code|practice_id[N85021],-0.064,0.106,-0.274,0.142,0.001,0.001,28581.0,18859.0,1.0
date_code|practice_id[N85022],-0.259,0.109,-0.47,-0.047,0.001,0.001,27964.0,18847.0,1.0
date_code|practice_id[N85023],0.607,0.107,0.408,0.826,0.001,0.001,31492.0,19763.0,1.0
date_code|practice_id[N85024],0.391,0.107,0.187,0.605,0.001,0.001,28936.0,19404.0,1.0
date_code|practice_id[N85025],0.733,0.106,0.523,0.936,0.001,0.001,30969.0,19735.0,1.0
date_code|practice_id[N85027],0.623,0.106,0.411,0.829,0.001,0.001,28393.0,18555.0,1.0
date_code|practice_id[N85028],0.031,0.107,-0.178,0.239,0.001,0.001,31365.0,20155.0,1.0
date_code|practice_id[N85029],0.605,0.203,0.197,0.986,0.001,0.001,25947.0,17386.0,1.0
date_code|practice_id[N85031],-0.328,0.106,-0.536,-0.123,0.001,0.001,29360.0,18400.0,1.0
date_code|practice_id[N85032],-0.346,0.106,-0.559,-0.145,0.001,0.001,31098.0,19708.0,1.0
date_code|practice_id[N85034],-0.68,0.107,-0.894,-0.474,0.001,0.001,31610.0,18434.0,1.0
date_code|practice_id[N85037],0.064,0.107,-0.145,0.272,0.001,0.001,30732.0,19482.0,1.0
date_code|practice_id[N85038],0.165,0.106,-0.047,0.369,0.001,0.001,28704.0,19052.0,1.0
date_code|practice_id[N85040],0.162,0.108,-0.048,0.374,0.001,0.001,30918.0,20136.0,1.0
date_code|practice_id[N85041],-0.358,0.182,-0.711,-0.002,0.001,0.001,25833.0,18097.0,1.0
date_code|practice_id[N85044],0.82,0.107,0.609,1.027,0.001,0.001,31967.0,18879.0,1.0
date_code|practice_id[N85046],0.367,0.106,0.158,0.573,0.001,0.001,30519.0,19435.0,1.0
date_code|practice_id[N85047],0.553,0.106,0.342,0.759,0.001,0.001,30225.0,18715.0,1.0
date_code|practice_id[N85048],0.858,0.107,0.65,1.069,0.001,0.001,28519.0,18803.0,1.0
date_code|practice_id[N85051],-0.018,0.107,-0.23,0.188,0.001,0.001,28951.0,19964.0,1.0
date_code|practice_id[N85052],0.504,0.107,0.291,0.711,0.001,0.001,29469.0,20243.0,1.0
date_code|practice_id[N85053],-0.258,0.108,-0.462,-0.039,0.001,0.001,30945.0,19109.0,1.0
date_code|practice_id[N85054],0.576,0.107,0.367,0.782,0.001,0.001,34347.0,18365.0,1.0
date_code|practice_id[N85056],0.009,0.248,-0.494,0.48,0.002,0.002,21314.0,17753.0,1.0
date_code|practice_id[N85057],-0.968,0.106,-1.175,-0.762,0.001,0.001,29160.0,19214.0,1.0
date_code|practice_id[N85058],-0.268,0.15,-0.561,0.025,0.001,0.001,27071.0,18374.0,1.0
date_code|practice_id[N85059],0.295,0.107,0.088,0.507,0.001,0.001,28598.0,18554.0,1.0
date_code|practice_id[N85614],-0.456,0.276,-0.991,0.085,0.002,0.002,22990.0,17968.0,1.0
date_code|practice_id[N85616],0.478,0.107,0.271,0.689,0.001,0.001,29240.0,19436.0,1.0
date_code|practice_id[N85617],0.495,0.108,0.283,0.703,0.001,0.001,29176.0,18083.0,1.0
date_code|practice_id[N85619],0.132,0.154,-0.164,0.44,0.001,0.001,23995.0,19057.0,1.0
date_code|practice_id[N85620],1.099,0.105,0.899,1.312,0.001,0.001,29944.0,19876.0,1.0
date_code|practice_id[N85625],0.758,0.107,0.551,0.971,0.001,0.001,30822.0,18779.0,1.0
date_code|practice_id[N85629],-0.523,0.106,-0.73,-0.312,0.001,0.001,33083.0,20359.0,1.0
date_code|practice_id[N85632],-0.873,0.231,-1.33,-0.422,0.001,0.001,24036.0,18350.0,1.0
date_code|practice_id[N85633],0.467,0.107,0.25,0.67,0.001,0.001,31863.0,17902.0,1.0
date_code|practice_id[N85634],0.72,0.107,0.51,0.931,0.001,0.001,30688.0,19827.0,1.0
date_code|practice_id[N85635],0.459,0.277,-0.086,0.991,0.002,0.002,24260.0,17832.0,1.0
date_code|practice_id[N85638],0.182,0.106,-0.023,0.391,0.001,0.001,30370.0,19261.0,1.0
date_code|practice_id[N85639],-1.204,0.129,-1.459,-0.952,0.001,0.001,25455.0,18356.0,1.0
date_code|practice_id[N85640],0.133,0.107,-0.077,0.341,0.001,0.001,29073.0,18902.0,1.0
date_code|practice_id[N85641],0.158,0.12,-0.084,0.385,0.001,0.001,31646.0,20294.0,1.0
date_code|practice_id[N85642],0.075,0.271,-0.47,0.592,0.002,0.002,24809.0,18039.0,1.0
date_code|practice_id[N85643],0.407,0.106,0.203,0.616,0.001,0.001,31007.0,19738.0,1.0
date_code|practice_id[N85645],-0.954,0.105,-1.165,-0.756,0.001,0.001,29985.0,19332.0,1.0
date_code|practice_id[N85647],-0.001,0.122,-0.241,0.235,0.001,0.001,30881.0,19690.0,1.0
date_code|practice_id[N85648],0.087,0.107,-0.125,0.298,0.001,0.001,29645.0,19078.0,1.0
date_code|practice_id[P81002],0.895,0.106,0.688,1.101,0.001,0.001,31582.0,19810.0,1.0
date_code|practice_id[P81004],-0.1,0.216,-0.517,0.329,0.001,0.001,39007.0,18748.0,1.0
date_code|practice_id[P81011],0.537,0.167,0.219,0.87,0.001,0.001,25677.0,18493.0,1.0
date_code|practice_id[P81013],-0.526,0.107,-0.739,-0.322,0.001,0.001,31320.0,19721.0,1.0
date_code|practice_id[P81025],1.011,0.106,0.81,1.227,0.001,0.001,29703.0,20087.0,1.0
date_code|practice_id[P81029],0.359,0.106,0.15,0.568,0.001,0.001,30119.0,19460.0,1.0
date_code|practice_id[P81032],0.305,0.107,0.088,0.512,0.001,0.001,29051.0,18873.0,1.0
date_code|practice_id[P81042],0.289,0.218,-0.152,0.702,0.001,0.002,44665.0,18501.0,1.0
date_code|practice_id[P81043],-1.048,0.218,-1.474,-0.616,0.001,0.001,43808.0,19054.0,1.0
date_code|practice_id[P81053],-0.341,0.106,-0.551,-0.136,0.001,0.001,34163.0,19783.0,1.0
date_code|practice_id[P81056],-0.579,0.149,-0.875,-0.29,0.001,0.001,24417.0,18619.0,1.0
date_code|practice_id[P81063],0.802,0.217,0.36,1.21,0.001,0.002,40973.0,18690.0,1.0
date_code|practice_id[P81064],-0.626,0.146,-0.92,-0.344,0.001,0.001,27824.0,18745.0,1.0
date_code|practice_id[P81065],0.805,0.107,0.594,1.014,0.001,0.001,30724.0,19520.0,1.0
date_code|practice_id[P81066],0.662,0.216,0.245,1.087,0.001,0.001,38799.0,18757.0,1.0
date_code|practice_id[P81070],0.599,0.107,0.391,0.807,0.001,0.001,31209.0,18461.0,1.0
date_code|practice_id[P81072],0.214,0.105,0.006,0.418,0.001,0.001,30584.0,19948.0,1.0
date_code|practice_id[P81073],0.155,0.106,-0.057,0.358,0.001,0.001,29657.0,19824.0,1.0
date_code|practice_id[P81078],0.402,0.107,0.196,0.614,0.001,0.001,32222.0,19288.0,1.0
date_code|practice_id[P81079],1.089,0.107,0.879,1.296,0.001,0.001,29444.0,19467.0,1.0
date_code|practice_id[P81085],-1.234,0.154,-1.536,-0.934,0.001,0.001,28128.0,19123.0,1.0
date_code|practice_id[P81086],-0.706,0.107,-0.914,-0.497,0.001,0.001,29421.0,18845.0,1.0
date_code|practice_id[P81087],0.349,0.106,0.139,0.554,0.001,0.001,30049.0,19369.0,1.0
date_code|practice_id[P81089],0.029,0.108,-0.183,0.238,0.001,0.001,32422.0,18734.0,1.0
date_code|practice_id[P81091],0.482,0.163,0.162,0.797,0.001,0.001,23719.0,18676.0,1.0
date_code|practice_id[P81092],-0.642,0.107,-0.845,-0.423,0.001,0.001,31451.0,19076.0,1.0
date_code|practice_id[P81113],0.564,0.109,0.343,0.771,0.001,0.001,32360.0,19625.0,1.0
date_code|practice_id[P81123],0.056,0.106,-0.146,0.268,0.001,0.001,29018.0,19754.0,1.0
date_code|practice_id[P81133],0.209,0.106,-0.002,0.414,0.001,0.001,30593.0,19609.0,1.0
date_code|practice_id[P81149],0.468,0.107,0.265,0.684,0.001,0.001,30359.0,19232.0,1.0
date_code|practice_id[P81153],0.884,0.176,0.551,1.237,0.001,0.001,26114.0,18271.0,1.0
date_code|practice_id[P81170],0.536,0.106,0.329,0.743,0.001,0.001,30148.0,19462.0,1.0
date_code|practice_id[P81191],0.212,0.219,-0.215,0.647,0.001,0.002,42439.0,17886.0,1.0
date_code|practice_id[P81624],-0.69,0.201,-1.076,-0.29,0.001,0.001,23905.0,18179.0,1.0
date_code|practice_id[P81634],1.073,0.188,0.7,1.438,0.001,0.001,24231.0,18211.0,1.0
date_code|practice_id[P81641],-1.162,0.255,-1.663,-0.663,0.002,0.002,24224.0,19477.0,1.0
date_code|practice_id[P81668],1.263,0.107,1.047,1.463,0.001,0.001,32397.0,18433.0,1.0
date_code|practice_id[P81681],1.071,0.107,0.863,1.279,0.001,0.001,30497.0,18657.0,1.0
date_code|practice_id[P81690],-0.851,0.145,-1.136,-0.575,0.001,0.001,25349.0,18548.0,1.0
date_code|practice_id[P81713],0.214,0.221,-0.213,0.653,0.001,0.002,40677.0,17435.0,1.0
date_code|practice_id[P81722],-0.215,0.181,-0.573,0.136,0.001,0.001,22598.0,18899.0,1.0
date_code|practice_id[P81731],-0.141,0.107,-0.347,0.071,0.001,0.001,32847.0,18252.0,1.0
date_code|practice_id[P81732],0.182,0.355,-0.484,0.911,0.002,0.003,45847.0,18118.0,1.0
date_code|practice_id[P81736],0.024,0.107,-0.183,0.234,0.001,0.001,28527.0,18576.0,1.0
date_code|practice_id[P81742],0.339,0.107,0.122,0.544,0.001,0.001,30986.0,19912.0,1.0
date_code|practice_id[P81745],-0.075,0.241,-0.556,0.387,0.002,0.002,24941.0,18402.0,1.0
date_code|practice_id[P81757],0.08,0.107,-0.125,0.293,0.001,0.001,31390.0,19168.0,1.0
date_code|practice_id[P81760],-1.124,0.388,-1.877,-0.354,0.002,0.002,27054.0,19125.0,1.0
date_code|practice_id[P81762],-0.863,0.187,-1.236,-0.5,0.001,0.001,26235.0,18717.0,1.0
date_code|practice_id[P81778],0.16,0.106,-0.046,0.369,0.001,0.001,30358.0,19760.0,1.0
date_code|practice_id[P81797],-1.532,0.22,-1.965,-1.104,0.001,0.001,25857.0,18650.0,1.0
date_code|practice_id[Y00020],0.898,0.108,0.688,1.111,0.001,0.001,30242.0,18607.0,1.0
date_code|practice_id[Y00023],0.942,0.106,0.731,1.146,0.001,0.001,29681.0,19476.0,1.0
date_code|practice_id[Y00025],-0.668,0.117,-0.899,-0.439,0.001,0.001,29658.0,20159.0,1.0
date_code|practice_id[Y00026],0.268,0.106,0.055,0.473,0.001,0.001,31776.0,18057.0,1.0
date_code|practice_id[Y00028],-0.2,0.108,-0.402,0.023,0.001,0.001,30054.0,19597.0,1.0
date_code|practice_id[Y00030],-1.029,0.214,-1.45,-0.616,0.001,0.001,26922.0,17546.0,1.0
date_code|practice_id[Y00033],0.929,0.106,0.726,1.143,0.001,0.001,34674.0,19274.0,1.0
date_code|practice_id[Y00035],0.284,0.107,0.073,0.49,0.001,0.001,32421.0,19376.0,1.0
date_code|practice_id[Y00036],-0.811,0.274,-1.363,-0.289,0.002,0.002,22477.0,17799.0,1.0
date_code|practice_id[Y00042],-0.793,0.107,-1.0,-0.58,0.001,0.001,32192.0,18888.0,1.0
date_code|practice_id[Y00044],-0.696,0.143,-0.984,-0.424,0.001,0.001,24034.0,18377.0,1.0
date_code|practice_id[Y00049],0.52,0.153,0.222,0.82,0.001,0.001,33857.0,19154.0,1.0
date_code|practice_id[Y00052],-0.708,0.337,-1.354,-0.037,0.002,0.002,26769.0,19258.0,1.0
date_code|practice_id[Y00054],0.054,0.107,-0.161,0.261,0.001,0.001,30898.0,19273.0,1.0
date_code|practice_id[Y00056],0.405,0.108,0.192,0.613,0.001,0.001,30509.0,20019.0,1.0
date_code|practice_id[Y00058],-0.497,0.219,-0.919,-0.064,0.001,0.002,45403.0,18289.0,1.0
date_code|practice_id[Y00060],0.224,0.106,0.015,0.433,0.001,0.001,29793.0,19795.0,1.0
date_code|practice_id[Y00061],-0.998,0.242,-1.459,-0.517,0.001,0.002,27697.0,17708.0,1.0
date_code|practice_id[Y00065],0.478,0.107,0.262,0.683,0.001,0.001,29894.0,18097.0,1.0
date_code|practice_id[Y00068],0.189,0.157,-0.114,0.496,0.001,0.001,29781.0,18334.0,1.0
date_code|practice_id[Y00071],-0.102,0.492,-1.062,0.868,0.003,0.003,31422.0,18985.0,1.0
date_code|practice_id[Y00075],-0.841,0.145,-1.133,-0.565,0.001,0.001,29218.0,18284.0,1.0
date_code|practice_id[Y00078],-0.029,0.107,-0.238,0.183,0.001,0.001,31914.0,19191.0,1.0
date_code|practice_id[Y00079],-0.811,0.17,-1.144,-0.478,0.001,0.001,26194.0,18710.0,1.0
date_code|practice_id[Y00080],1.208,0.106,1.004,1.416,0.001,0.001,28935.0,19935.0,1.0
date_code|practice_id[Y00082],-0.133,0.106,-0.332,0.082,0.001,0.001,33479.0,19459.0,1.0
date_code|practice_id[Y00090],-0.793,0.109,-1.012,-0.585,0.001,0.001,30890.0,19930.0,1.0
date_code|practice_id[Y00097],0.905,0.206,0.496,1.303,0.001,0.001,23780.0,17703.0,1.0
date_code|practice_id[Y00099],-0.027,0.206,-0.441,0.365,0.001,0.001,25223.0,18574.0,1.0
date_code|practice_id[Y00100],0.024,0.106,-0.183,0.231,0.001,0.001,31910.0,19753.0,1.0
date_code|practice_id[Y00105],-0.183,0.131,-0.443,0.071,0.001,0.001,28162.0,20223.0,1.0
date_code|practice_id[Y00107],0.183,0.195,-0.191,0.575,0.001,0.001,37779.0,19386.0,1.0
date_code|practice_id[Y00108],1.023,0.106,0.811,1.228,0.001,0.001,31490.0,19141.0,1.0
date_code|practice_id[Y00136],-1.004,0.111,-1.226,-0.791,0.001,0.001,30825.0,19395.0,1.0
date_code|practice_id[Y00137],0.096,0.106,-0.109,0.307,0.001,0.001,33513.0,19453.0,1.0
date_code|practice_id[Y00140],-0.864,0.107,-1.073,-0.655,0.001,0.001,31720.0,19591.0,1.0
date_code|practice_id[Y00142],0.204,0.112,-0.017,0.422,0.001,0.001,32108.0,18963.0,1.0
date_code|practice_id[Y00148],-0.415,0.264,-0.927,0.118,0.002,0.002,22489.0,16651.0,1.0
date_code|practice_id[Y00151],-0.755,0.117,-0.984,-0.525,0.001,0.001,26572.0,18764.0,1.0
date_code|practice_id[Y00155],0.087,0.109,-0.121,0.305,0.001,0.001,31499.0,18476.0,1.0
date_code|practice_id[Y00159],-0.037,0.107,-0.248,0.172,0.001,0.001,30647.0,18962.0,1.0
date_code|practice_id[Y00167],0.2,0.256,-0.325,0.679,0.002,0.002,24692.0,19002.0,1.0
date_code|practice_id[Y00172],-0.467,0.116,-0.693,-0.238,0.001,0.001,30996.0,18781.0,1.0
date_code|practice_id[Y00175],1.201,0.112,0.981,1.419,0.001,0.001,34247.0,20191.0,1.0
date_code|practice_id[Y00178],0.267,0.134,0.0,0.524,0.001,0.001,31860.0,19222.0,1.0
date_code|practice_id[Y00182],-0.21,0.109,-0.421,0.005,0.001,0.001,31171.0,19504.0,1.0
date_code|practice_id[Y00183],0.627,0.28,0.075,1.175,0.002,0.002,25503.0,16804.0,1.0
date_code|practice_id[Y00184],0.881,0.106,0.672,1.084,0.001,0.001,30880.0,20038.0,1.0
date_code|practice_id[Y00185],0.521,0.106,0.316,0.73,0.001,0.001,30649.0,20123.0,1.0
date_code|practice_id[Y00187],0.538,0.135,0.27,0.8,0.001,0.001,28055.0,19357.0,1.0
date_code|practice_id[Y00189],0.689,0.126,0.443,0.934,0.001,0.001,28676.0,19161.0,1.0
date_code|practice_id[Y00192],0.345,0.495,-0.617,1.324,0.003,0.003,29525.0,19727.0,1.0
date_code|practice_id[Y00196],-0.267,0.206,-0.675,0.135,0.001,0.001,27637.0,18547.0,1.0
date_code|practice_id[Y00198],-1.197,0.139,-1.469,-0.927,0.001,0.001,26480.0,17890.0,1.0
date_code|practice_id[Y00200],0.524,0.106,0.321,0.733,0.001,0.001,32849.0,19689.0,1.0
date_code|practice_id[Y00206],0.484,0.107,0.276,0.697,0.001,0.001,32232.0,18909.0,1.0
date_code|practice_id[Y00212],0.978,0.107,0.772,1.193,0.001,0.001,28355.0,19981.0,1.0
date_code|practice_id[Y00217],0.106,0.107,-0.101,0.318,0.001,0.001,31373.0,20088.0,1.0
date_code|practice_id[Y00218],-0.454,0.175,-0.781,-0.101,0.001,0.001,25287.0,18233.0,1.0
date_code|practice_id[Y00222],-0.064,0.115,-0.294,0.154,0.001,0.001,29824.0,20155.0,1.0
date_code|practice_id[Y00225],0.613,0.268,0.103,1.144,0.002,0.002,24624.0,18486.0,1.0
date_code|practice_id[Y00226],-0.144,0.339,-0.8,0.525,0.002,0.002,24218.0,18456.0,1.0
date_code|practice_id[Y00227],0.245,0.17,-0.083,0.585,0.001,0.001,28481.0,19292.0,1.0
date_code|practice_id[Y00228],-0.218,0.106,-0.424,-0.008,0.001,0.001,31802.0,20142.0,1.0
date_code|practice_id[Y00229],-0.852,0.145,-1.143,-0.576,0.001,0.001,25878.0,19084.0,1.0
date_code|practice_id[Y00230],0.142,0.306,-0.456,0.746,0.002,0.002,25190.0,18714.0,1.0
date_code|practice_id[Y00234],0.04,0.108,-0.176,0.245,0.001,0.001,31316.0,19324.0,1.0
date_code|practice_id[Y00241],-0.578,0.212,-1.005,-0.173,0.001,0.001,24106.0,18283.0,1.0
date_code|practice_id[Y00243],0.696,0.129,0.441,0.946,0.001,0.001,26599.0,20327.0,1.0
date_code|practice_id[Y00252],-0.185,0.525,-1.225,0.811,0.003,0.003,29621.0,19776.0,1.0
date_code|practice_id[Y00258],-0.929,0.268,-1.464,-0.413,0.002,0.002,23376.0,17881.0,1.0
date_code|practice_id[Y00259],-1.371,0.107,-1.589,-1.17,0.001,0.001,30607.0,20292.0,1.0
date_code|practice_id[Y00260],0.989,0.107,0.78,1.198,0.001,0.001,30710.0,19792.0,1.0
date_code|practice_id[Y00264],-0.581,0.214,-0.99,-0.156,0.001,0.001,35952.0,18108.0,1.0
date_code|practice_id[Y00265],0.6,0.106,0.398,0.813,0.001,0.001,29250.0,19626.0,1.0
date_code|practice_id[Y00268],-0.368,0.129,-0.616,-0.114,0.001,0.001,26376.0,18954.0,1.0
date_code|practice_id[Y00271],0.255,0.106,0.05,0.465,0.001,0.001,29603.0,18994.0,1.0
date_code|practice_id[Y00273],0.369,0.225,-0.082,0.798,0.001,0.001,23136.0,17937.0,1.0
date_code|practice_id[Y00278],0.229,0.105,0.021,0.432,0.001,0.001,31965.0,19777.0,1.0
date_code|practice_id[Y00280],-0.727,0.133,-0.987,-0.464,0.001,0.001,27117.0,18603.0,1.0
date_code|practice_id[Y00286],0.9,0.106,0.691,1.102,0.001,0.001,30842.0,19796.0,1.0
date_code|practice_id[Y00287],0.176,0.275,-0.362,0.703,0.002,0.002,22942.0,18895.0,1.0
date_code|practice_id[Y00293],0.979,0.155,0.675,1.281,0.001,0.001,33481.0,19604.0,1.0
date_code|practice_id[Y00297],1.246,0.108,1.036,1.46,0.001,0.001,30090.0,18279.0,1.0
date_code|practice_id[Y00304],0.103,0.182,-0.264,0.444,0.001,0.001,25179.0,18925.0,1.0
date_code|practice_id[Y00312],0.14,0.106,-0.069,0.344,0.001,0.001,31962.0,20214.0,1.0
date_code|practice_id[Y00313],0.167,0.122,-0.073,0.404,0.001,0.001,30640.0,19382.0,1.0
date_code|practice_id[Y00316],0.709,0.107,0.5,0.918,0.001,0.001,28490.0,18970.0,1.0
date_code|practice_id[Y00327],-1.008,0.106,-1.231,-0.815,0.001,0.001,29394.0,19746.0,1.0
date_code|practice_id[Y00329],0.424,0.114,0.199,0.644,0.001,0.001,30202.0,20175.0,1.0
date_code|practice_id[Y00332],-0.696,0.257,-1.204,-0.194,0.002,0.002,24462.0,17610.0,1.0
date_code|practice_id[Y00344],0.205,0.106,-0.003,0.411,0.001,0.001,28314.0,19527.0,1.0
date_code|practice_id[Y00349],-0.327,0.129,-0.575,-0.072,0.001,0.001,28164.0,19366.0,1.0
date_code|practice_id[Y00350],-0.231,0.227,-0.671,0.215,0.001,0.001,25145.0,18800.0,1.0
date_code|practice_id[Y00351],0.858,0.109,0.648,1.072,0.001,0.001,29970.0,19380.0,1.0
date_code|practice_id[Y00352],0.464,0.106,0.252,0.669,0.001,0.001,31117.0,19261.0,1.0
date_code|practice_id[Y00364],-0.481,0.109,-0.699,-0.271,0.001,0.001,32931.0,16667.0,1.0
date_code|practice_id[Y00372],0.569,0.106,0.364,0.78,0.001,0.001,32011.0,20465.0,1.0
date_code|practice_id[Y00384],-0.616,0.106,-0.822,-0.403,0.001,0.001,31966.0,18721.0,1.0
date_code|practice_id[Y00390],-0.61,0.106,-0.812,-0.4,0.001,0.001,29487.0,19696.0,1.0
date_code|practice_id[Y00394],0.706,0.266,0.2,1.243,0.002,0.002,26267.0,18103.0,1.0
date_code|practice_id[Y00399],-0.432,0.107,-0.644,-0.225,0.001,0.001,32152.0,19778.0,1.0
date_code|practice_id[Y00400],-0.584,0.149,-0.877,-0.294,0.001,0.001,28956.0,18855.0,1.0
date_code|practice_id[Y00401],-0.607,0.126,-0.848,-0.355,0.001,0.001,30453.0,19307.0,1.0
date_code|practice_id[Y00410],-0.229,0.26,-0.747,0.267,0.002,0.002,25233.0,18120.0,1.0
date_code|practice_id[Y00411],1.08,0.107,0.874,1.29,0.001,0.001,31937.0,19779.0,1.0
date_code|practice_id[Y00412],0.502,0.108,0.292,0.711,0.001,0.001,28277.0,19687.0,1.0
date_code|practice_id[Y00415],0.399,0.107,0.184,0.605,0.001,0.001,29295.0,19380.0,1.0
date_code|practice_id[Y00416],-0.621,0.108,-0.836,-0.411,0.001,0.001,29206.0,19927.0,1.0
date_code|practice_id[Y00417],0.171,0.142,-0.11,0.442,0.001,0.001,27286.0,19659.0,1.0
date_code|practice_id[Y00419],0.043,0.162,-0.281,0.357,0.001,0.001,33126.0,18475.0,1.0
date_code|practice_id[Y00426],-0.294,0.268,-0.816,0.229,0.002,0.002,23537.0,17873.0,1.0
date_code|practice_id[Y00427],-0.207,0.131,-0.465,0.046,0.001,0.001,26264.0,19227.0,1.0
date_code|practice_id[Y00433],-0.187,0.107,-0.405,0.015,0.001,0.001,31258.0,19808.0,1.0
date_code|practice_id[Y00436],-0.295,0.228,-0.743,0.147,0.001,0.001,24306.0,18657.0,1.0
date_code|practice_id[Y00437],0.439,0.107,0.231,0.65,0.001,0.001,28115.0,19852.0,1.0
date_code|practice_id[Y00442],-0.029,0.108,-0.244,0.178,0.001,0.001,30892.0,19825.0,1.0
date_code|practice_id[Y00449],0.51,0.106,0.298,0.714,0.001,0.001,30879.0,19058.0,1.0
date_code|practice_id[Y00454],0.299,0.106,0.093,0.509,0.001,0.001,29497.0,18810.0,1.0
date_code|practice_id[Y00458],-0.369,0.283,-0.92,0.194,0.002,0.002,26705.0,18647.0,1.0
date_code|practice_id[Y00459],0.162,0.193,-0.224,0.533,0.001,0.001,44276.0,17522.0,1.0
date_code|practice_id[Y00469],1.112,0.107,0.901,1.324,0.001,0.001,29855.0,19382.0,1.0
date_code|practice_id[Y00471],-0.137,0.107,-0.348,0.069,0.001,0.001,30408.0,19130.0,1.0
date_code|practice_id[Y00481],0.043,0.198,-0.341,0.431,0.001,0.001,28894.0,19310.0,1.0
date_code|practice_id[Y00483],0.816,0.107,0.609,1.027,0.001,0.001,33531.0,19956.0,1.0
date_code|practice_id[Y00484],-0.099,0.15,-0.394,0.193,0.001,0.001,24040.0,18352.0,1.0
date_code|practice_id[Y00486],0.488,0.116,0.257,0.71,0.001,0.001,34820.0,20207.0,1.0
